calibration,coefficient,value
element_reference,mu_Z67,0.7669167610761798
element_reference,mu_Z68,0.7831373472174996
element_reference,mu_Z69,0.8670330285783981
element_reference,mu_Z70,3.987076129529711
element_reference,mu_Z71,0.8285528152605315
element_reference,mu_Z72,-4.6803075625085295
element_reference,mu_Z73,-6.708907551832363
element_reference,mu_Z74,-6.7799890878327
element_reference,mu_Z75,-7.288039978350992
element_reference,mu_Z76,-5.956816398729104
element_reference,mu_Z77,-3.5182276861652944
element_reference,mu_Z78,-0.7324311605883206
element_reference,mu_Z79,1.99312929748982
element_reference,mu_Z80,4.910186550361092
element_reference,mu_Z81,2.864346453125018
element_reference,mu_Z82,1.5101010953020575
element_reference,mu_Z83,1.271236030095209
element_reference,mu_Z84,0.0
element_reference,mu_Z85,0.0
element_reference,mu_Z86,0.0
element_reference,mu_Z87,0.0
element_reference,mu_Z88,0.0
element_reference,mu_Z89,1.1735958098313952
element_reference,mu_Z90,-2.1103672806027203
element_reference,mu_Z91,-4.282088635197351
element_reference,mu_Z92,-5.696835596171475
element_reference,mu_Z93,-6.9614428223162905
element_reference,mu_Z94,-8.647261350979967
element_reference,mu_Z95,0.0
element_reference,mu_Z96,0.0
element_reference,mu_Z97,0.0
element_reference,mu_Z98,0.0
element_reference,mu_Z99,0.0
element_reference,mu_Z100,0.0
element_reference,mu_Z101,0.0
element_reference,mu_Z102,0.0
element_reference,mu_Z103,0.0
element_reference,mu_Z104,0.0
element_reference,mu_Z105,0.0
element_reference,mu_Z106,0.0
element_reference,mu_Z107,0.0
element_reference,mu_Z108,0.0
element_reference,mu_Z109,0.0
element_reference,mu_Z110,0.0
element_reference,mu_Z111,0.0
element_reference,mu_Z112,0.0
element_reference,mu_Z113,0.0
element_reference,mu_Z114,0.0
element_reference,mu_Z115,0.0
element_reference,mu_Z116,0.0
element_reference,mu_Z117,0.0
element_reference,mu_Z118,0.0
element_reference,bias,-5.229799620813009
affine_energy_composition,alpha_energy,0.9967125952995995
affine_energy_composition,beta_Z1,-1.764932493009343
affine_energy_composition,beta_Z2,-5.203683728125254
affine_energy_composition,beta_Z3,-3.442929216085548
affine_energy_composition,beta_Z4,-1.4677647517309842
affine_energy_composition,beta_Z5,1.4830478725194876
affine_energy_composition,beta_Z6,3.957312873906702
affine_energy_composition,beta_Z7,2.859254590115874
affine_energy_composition,beta_Z8,-0.9041876522450364
affine_energy_composition,beta_Z9,-3.802286302508054
affine_energy_composition,beta_Z10,-5.211831028331122
affine_energy_composition,beta_Z11,-4.015296625388197
affine_energy_composition,beta_Z12,-3.5984843030069564
affine_energy_composition,beta_Z13,-1.4879293745700424
affine_energy_composition,beta_Z14,0.26517441356741595
affine_energy_composition,beta_Z15,0.18288565731524953
affine_energy_composition,beta_Z16,-1.3513321188713308
affine_energy_composition,beta_Z17,-3.601830274144415
affine_energy_composition,beta_Z18,-5.138858061666369
affine_energy_composition,beta_Z19,-4.202856392052973
affine_energy_composition,beta_Z20,-3.331396860643845
affine_energy_composition,beta_Z21,1.044118096199144
affine_energy_composition,beta_Z22,2.6691869162013293
affine_energy_composition,beta_Z23,3.2552182099812934
affine_energy_composition,beta_Z24,4.044696978890426
affine_energy_composition,beta_Z25,3.2490939186202685
affine_energy_composition,beta_Z26,3.1855504158170223
affine_energy_composition,beta_Z27,1.8945932658864357
affine_energy_composition,beta_Z28,0.4949093251365345
affine_energy_composition,beta_Z29,-1.1019038162809935
affine_energy_composition,beta_Z30,-3.965225244578916
affine_energy_composition,beta_Z31,-2.2080587115184547
affine_energy_composition,beta_Z32,-0.57380997947545
affine_energy_composition,beta_Z33,-0.6616286062057504
affine_energy_composition,beta_Z34,-1.966909705023255
affine_energy_composition,beta_Z35,-3.8214453409659948
affine_energy_composition,beta_Z36,-5.106129652998271
affine_energy_composition,beta_Z37,-4.326362973564446
affine_energy_composition,beta_Z38,-3.6569395559292883
affine_energy_composition,beta_Z39,1.1366025607862964
affine_energy_composition,beta_Z40,3.2086396497499043
affine_energy_composition,beta_Z41,4.942686179488972
affine_energy_composition,beta_Z42,5.161405839019278
affine_energy_composition,beta_Z43,5.13498436166332
affine_energy_composition,beta_Z44,4.0220440755621105
affine_energy_composition,beta_Z45,2.0648756360676015
affine_energy_composition,beta_Z46,-0.04535071526461562
affine_energy_composition,beta_Z47,-2.325181808347592
affine_energy_composition,beta_Z48,-4.301335798119705
affine_energy_composition,beta_Z49,-2.571284083055236
affine_energy_composition,beta_Z50,-1.157476358544814
affine_energy_composition,beta_Z51,-1.144094370177681
affine_energy_composition,beta_Z52,-2.204915198107935
affine_energy_composition,beta_Z53,-3.8592942650632853
affine_energy_composition,beta_Z54,-5.105385741101876
affine_energy_composition,beta_Z55,-4.444468276873068
affine_energy_composition,beta_Z56,-3.4159931179386844
affine_energy_composition,beta_Z57,-0.45141961393721886
affine_energy_composition,beta_Z58,0.4821069323040578
affine_energy_composition,beta_Z59,-0.5530689873463256
affine_energy_composition,beta_Z60,-0.5758393298608163
affine_energy_composition,beta_Z61,-0.5325576701778796
affine_energy_composition,beta_Z62,-0.6346080241683131
affine_energy_composition,beta_Z63,4.89415808707611
affine_energy_composition,beta_Z64,8.826103543595702
affine_energy_composition,beta_Z65,-0.7343510167627433
affine_energy_composition,beta_Z66,-0.7614021809855014
affine_energy_composition,beta_Z67,-0.766042719047769
affine_energy_composition,beta_Z68,-0.782507763002505
affine_energy_composition,beta_Z69,-0.8659561620183153
affine_energy_composition,beta_Z70,-3.9738286021091893
affine_energy_composition,beta_Z71,-0.8278737136064541
affine_energy_composition,beta_Z72,4.662851257373351
affine_energy_composition,beta_Z73,6.686780632328555
affine_energy_composition,beta_Z74,6.761189653606879
affine_energy_composition,beta_Z75,7.267900649346038
affine_energy_composition,beta_Z76,5.940379318035908
affine_energy_composition,beta_Z77,3.507014630751765
affine_energy_composition,beta_Z78,0.7294637078972919
affine_energy_composition,beta_Z79,-1.9854895821817609
affine_energy_composition,beta_Z80,-4.891112588436149
affine_energy_composition,beta_Z81,-2.8517430339685834
affine_energy_composition,beta_Z82,-1.502221312108966
affine_energy_composition,beta_Z83,-1.2641298917056782
affine_energy_composition,beta_Z84,0.0
affine_energy_composition,beta_Z85,0.0
affine_energy_composition,beta_Z86,0.0
affine_energy_composition,beta_Z87,0.0
affine_energy_composition,beta_Z88,0.0
affine_energy_composition,beta_Z89,-1.1690717162866036
affine_energy_composition,beta_Z90,2.102123571567629
affine_energy_composition,beta_Z91,4.26666128338793
affine_energy_composition,beta_Z92,5.675449337315005
affine_energy_composition,beta_Z93,6.9362135804673155
affine_energy_composition,beta_Z94,8.617363610534118
affine_energy_composition,beta_Z95,0.0
affine_energy_composition,beta_Z96,0.0
affine_energy_composition,beta_Z97,0.0
affine_energy_composition,beta_Z98,0.0
affine_energy_composition,beta_Z99,0.0
affine_energy_composition,beta_Z100,0.0
affine_energy_composition,beta_Z101,0.0
affine_energy_composition,beta_Z102,0.0
affine_energy_composition,beta_Z103,0.0
affine_energy_composition,beta_Z104,0.0
affine_energy_composition,beta_Z105,0.0
affine_energy_composition,beta_Z106,0.0
affine_energy_composition,beta_Z107,0.0
affine_energy_composition,beta_Z108,0.0
affine_energy_composition,beta_Z109,0.0
affine_energy_composition,beta_Z110,0.0
affine_energy_composition,beta_Z111,0.0
affine_energy_composition,beta_Z112,0.0
affine_energy_composition,beta_Z113,0.0
affine_energy_composition,beta_Z114,0.0
affine_energy_composition,beta_Z115,0.0
affine_energy_composition,beta_Z116,0.0
affine_energy_composition,beta_Z117,0.0
affine_energy_composition,beta_Z118,0.0
affine_energy_composition,bias,5.210376765182622
composition_only_linear,beta_Z1,0.6903891533675907
composition_only_linear,beta_Z2,0.6815177164340986
composition_only_linear,beta_Z3,-0.04496364060150288
composition_only_linear,beta_Z4,0.37901435564583924
composition_only_linear,beta_Z5,0.038950910889904315
composition_only_linear,beta_Z6,0.8121805632762158
composition_only_linear,beta_Z7,-0.27662731656540224
composition_only_linear,beta_Z8,-2.6993997320350696
composition_only_linear,beta_Z9,-3.155873898738612
composition_only_linear,beta_Z10,0.6789341530058512
composition_only_linear,beta_Z11,0.08685984458926369
composition_only_linear,beta_Z12,0.7333660175084745
composition_only_linear,beta_Z13,0.21464186408428876
composition_only_linear,beta_Z14,-0.13603544989434235
composition_only_linear,beta_Z15,-0.09697706862451988
composition_only_linear,beta_Z16,-1.0713267234633923
composition_only_linear,beta_Z17,-1.320183518420964
composition_only_linear,beta_Z18,0.6806569691115195
composition_only_linear,beta_Z19,-0.0741384748601206
composition_only_linear,beta_Z20,-0.44284482195007374
composition_only_linear,beta_Z21,-0.5850466231465021
composition_only_linear,beta_Z22,-0.5171645656552567
composition_only_linear,beta_Z23,0.0834525798689416
composition_only_linear,beta_Z24,0.8218964237076614
composition_only_linear,beta_Z25,0.4548025834110574
composition_only_linear,beta_Z26,1.0162115391828352
composition_only_linear,beta_Z27,1.0077930676917084
composition_only_linear,beta_Z28,0.5623172488153678
composition_only_linear,beta_Z29,0.9540376977509757
composition_only_linear,beta_Z30,0.6876948280744267
composition_only_linear,beta_Z31,0.34773872960356284
composition_only_linear,beta_Z32,0.21968338009810073
composition_only_linear,beta_Z33,0.05188390649872179
composition_only_linear,beta_Z34,-0.7484257596683168
composition_only_linear,beta_Z35,-1.054420523009664
composition_only_linear,beta_Z36,1.1146988065409815
composition_only_linear,beta_Z37,-0.053046232894555685
composition_only_linear,beta_Z38,-0.6439366710945957
composition_only_linear,beta_Z39,-0.6185649696398956
composition_only_linear,beta_Z40,-0.49730514016977506
composition_only_linear,beta_Z41,0.08229674122291084
composition_only_linear,beta_Z42,0.8830402942505691
composition_only_linear,beta_Z43,0.9928915293098063
composition_only_linear,beta_Z44,0.5805931661262423
composition_only_linear,beta_Z45,0.07641545260381129
composition_only_linear,beta_Z46,0.1069239076300879
composition_only_linear,beta_Z47,1.0768325711324909
composition_only_linear,beta_Z48,0.7780101884430551
composition_only_linear,beta_Z49,0.5659732050090668
composition_only_linear,beta_Z50,0.5173649047412959
composition_only_linear,beta_Z51,0.306897177463431
composition_only_linear,beta_Z52,-0.07724353804643971
composition_only_linear,beta_Z53,-0.42488847233761995
composition_only_linear,beta_Z54,1.1912481428986461
composition_only_linear,beta_Z55,-0.19283281633687288
composition_only_linear,beta_Z56,-0.809829921811835
composition_only_linear,beta_Z57,-0.9036067961220839
composition_only_linear,beta_Z58,-0.9584784335535836
composition_only_linear,beta_Z59,-0.4460144497018255
composition_only_linear,beta_Z60,-0.4721318330310113
composition_only_linear,beta_Z61,0.24946695276403402
composition_only_linear,beta_Z62,-0.5551173141694533
composition_only_linear,beta_Z63,-0.7127788094955217
composition_only_linear,beta_Z64,-0.6741584542509192
composition_only_linear,beta_Z65,-0.5392106044493071
composition_only_linear,beta_Z66,-0.5835359099947195
composition_only_linear,beta_Z67,-0.5005705423386151
composition_only_linear,beta_Z68,-0.5911530752713844
composition_only_linear,beta_Z69,-0.5389893463002641
composition_only_linear,beta_Z70,0.04317703702491118
composition_only_linear,beta_Z71,-0.6215057677958443
composition_only_linear,beta_Z72,-0.6292788568603263
composition_only_linear,beta_Z73,-0.021439252791027787
composition_only_linear,beta_Z74,1.0618344473103392
composition_only_linear,beta_Z75,1.162300966195229
composition_only_linear,beta_Z76,0.957269215448259
composition_only_linear,beta_Z77,0.10778368784692297
composition_only_linear,beta_Z78,-0.16977199914830396
composition_only_linear,beta_Z79,0.33127605794097553
composition_only_linear,beta_Z80,0.8924174629627684
composition_only_linear,beta_Z81,0.9699745654943096
composition_only_linear,beta_Z82,0.8873308287678147
composition_only_linear,beta_Z83,0.8908598541252236
composition_only_linear,beta_Z84,0.0
composition_only_linear,beta_Z85,0.0
composition_only_linear,beta_Z86,0.0
composition_only_linear,beta_Z87,0.0
composition_only_linear,beta_Z88,0.0
composition_only_linear,beta_Z89,0.2030644252768775
composition_only_linear,beta_Z90,-0.3968273009216355
composition_only_linear,beta_Z91,-0.4103077784952794
composition_only_linear,beta_Z92,-0.808208662870023
composition_only_linear,beta_Z93,-0.7126035350032521
composition_only_linear,beta_Z94,-0.44690179214798537
composition_only_linear,beta_Z95,0.0
composition_only_linear,beta_Z96,0.0
composition_only_linear,beta_Z97,0.0
composition_only_linear,beta_Z98,0.0
composition_only_linear,beta_Z99,0.0
composition_only_linear,beta_Z100,0.0
composition_only_linear,beta_Z101,0.0
composition_only_linear,beta_Z102,0.0
composition_only_linear,beta_Z103,0.0
composition_only_linear,beta_Z104,0.0
composition_only_linear,beta_Z105,0.0
composition_only_linear,beta_Z106,0.0
composition_only_linear,beta_Z107,0.0
composition_only_linear,beta_Z108,0.0
composition_only_linear,beta_Z109,0.0
composition_only_linear,beta_Z110,0.0
composition_only_linear,beta_Z111,0.0
composition_only_linear,beta_Z112,0.0
composition_only_linear,beta_Z113,0.0
composition_only_linear,beta_Z114,0.0
composition_only_linear,beta_Z115,0.0
composition_only_linear,beta_Z116,0.0
composition_only_linear,beta_Z117,0.0
composition_only_linear,beta_Z118,0.0
composition_only_linear,bias,-0.6789348319400041
