id,formula,cif_path,split,y_true,model_energy_per_atom,pred_element_reference,pred_affine_energy_composition,pred_composition_only_linear,natoms,nelements
mp-1187428,Ti2FeRu,<PROJECT_ROOT>/external_datasets/functional_protocol_round4_widechem_boost/meta_gga_r2scan/cif/mp-1187428.cif,train,-0.5072637695833322,-8.95205020904541,-0.5693804170236927,-0.5697699493815307,-0.6144187019774678,4,3
mp-569421,Hg9P5I6,<PROJECT_ROOT>/external_datasets/functional_protocol_round4_widechem_boost/meta_gga_r2scan/cif/mp-569421.cif,train,-0.2163795954940496,-2.093594741821289,-0.1991428499084864,-0.2010718824290505,-0.422180332163093,80,3
mp-3412,Eu(CuSi)2,<PROJECT_ROOT>/external_datasets/functional_protocol_round4_widechem_boost/meta_gga_r2scan/cif/mp-3412.cif,train,-0.4882002929999999,-6.323432159423828,-0.3907317448715277,-0.3915598627865808,-0.4864799154269252,5,3
mp-20127,NpAsSe,<PROJECT_ROOT>/external_datasets/functional_protocol_round4_widechem_boost/meta_gga_r2scan/cif/mp-20127.cif,train,-1.461288816770832,-7.96090571085612,-1.3741274296213346,-1.3768164001891767,-1.6850300291991345,6,3
mp-1187654,TmMg5,<PROJECT_ROOT>/external_datasets/functional_protocol_round4_widechem_boost/meta_gga_r2scan/cif/mp-1187654.cif,train,0.0248998441666662,-2.0671470959981284,0.026638733184586,0.0261376365479817,-0.0312987722776936,6,2
mp-28283,CsTiCl3,<PROJECT_ROOT>/external_datasets/functional_protocol_round4_widechem_boost/meta_gga_r2scan/cif/mp-28283.cif,train,-1.9461541788333327,-4.546529006958008,-1.852345731816135,-1.850200145708164,-1.6042700159425338,10,3
mp-1093909,SrCaMg2,<PROJECT_ROOT>/external_datasets/functional_protocol_round4_widechem_boost/meta_gga_r2scan/cif/mp-1093909.cif,train,1.5085033274999995,-0.3267487287521362,1.3727357382794425,1.357196513766897,-0.423931489733392,4,3
mp-865224,Th2BiTe,<PROJECT_ROOT>/external_datasets/functional_protocol_round4_widechem_boost/meta_gga_r2scan/cif/mp-865224.cif,train,-0.9568619362500002,-6.305983543395996,-0.907750203606736,-0.9077018692454296,-0.9021617160427812,4,3
mp-1019052,ReN,<PROJECT_ROOT>/external_datasets/functional_protocol_round4_widechem_boost/meta_gga_r2scan/cif/mp-1019052.cif,train,-0.0085837256249969,-10.343921025594076,-0.0310592280415242,-0.0335074606997087,-0.3141273682801264,6,2
mp-4334,Sm(CoGe)2,<PROJECT_ROOT>/external_datasets/functional_protocol_round4_widechem_boost/meta_gga_r2scan/cif/mp-4334.cif,train,-0.5591220359999994,-6.234244155883789,-0.6175117975070217,-0.6151859907179249,-0.3485987102896929,5,3
mp-865796,LuCdRh2,<PROJECT_ROOT>/external_datasets/functional_protocol_round4_widechem_boost/meta_gga_r2scan/cif/mp-865796.cif,train,-0.6920993941666644,-5.667860507965088,-0.691997005587158,-0.6912691198306096,-0.607837819685858,4,3
mp-28276,K2PrBr5,<PROJECT_ROOT>/external_datasets/functional_protocol_round4_widechem_boost/meta_gga_r2scan/cif/mp-28276.cif,train,-2.131941931458334,-3.7667315006256095,-2.0639474918836744,-2.058380527181983,-1.4202871193240334,32,3
mp-1080449,SmZnPd,<PROJECT_ROOT>/external_datasets/functional_protocol_round4_widechem_boost/meta_gga_r2scan/cif/mp-1080449.cif,train,-0.7347808216666686,-4.4301473829481335,-0.7530353860497234,-0.7515745667303655,-0.5841333797096833,9,3
mp-978268,MgZn,<PROJECT_ROOT>/external_datasets/functional_protocol_round4_widechem_boost/meta_gga_r2scan/cif/mp-978268.cif,train,-0.0670310925000006,-1.5112080574035645,-0.0681393734405713,-0.0664752827016696,0.124265163387463,4,2
mp-978912,TbYIr2,<PROJECT_ROOT>/external_datasets/functional_protocol_round4_widechem_boost/meta_gga_r2scan/cif/mp-978912.cif,train,-0.9000588150000013,-7.980861663818359,-0.8121398290812669,-0.811311056613949,-0.716315978264803,4,3
mp-1003920,Mn2HO4,<PROJECT_ROOT>/external_datasets/functional_protocol_round4_widechem_boost/meta_gga_r2scan/cif/mp-1003920.cif,train,-1.8307664103879304,-6.782490321568081,-1.4187946126022275,-1.4238105429464314,-1.998743609423589,28,3
mp-28585,Nb3ICl6,<PROJECT_ROOT>/external_datasets/functional_protocol_round4_widechem_boost/meta_gga_r2scan/cif/mp-28585.cif,train,-1.329212330125,-5.451331710815429,-1.2963700768702229,-1.2981865671412989,-1.5063952642545877,80,3
mp-1193685,Rb3FeS3,<PROJECT_ROOT>/external_datasets/functional_protocol_round4_widechem_boost/meta_gga_r2scan/cif/mp-1193685.cif,train,-1.1416325288839275,-4.297050748552595,-1.0377836898999289,-1.0378907586871318,-1.0501631352807932,28,3
mp-1209289,RbGd3F10,<PROJECT_ROOT>/external_datasets/functional_protocol_round4_widechem_boost/meta_gga_r2scan/cif/mp-1209289.cif,train,-4.210552765803572,-8.341714586530413,-4.245951923591478,-4.236151337972875,-3.1127942822910843,28,3
mp-978269,MgZn2,<PROJECT_ROOT>/external_datasets/functional_protocol_round4_widechem_boost/meta_gga_r2scan/cif/mp-978269.cif,train,-0.1404583583333346,-1.4963823954264324,-0.1187109922102978,-0.1168241884336867,0.099443942636787,6,2
mp-18280,SiO2,<PROJECT_ROOT>/external_datasets/functional_protocol_round4_widechem_boost/meta_gga_r2scan/cif/mp-18280.cif,train,-3.022098342777778,-7.900653415256077,-3.1819690668621536,-3.1764059326467047,-2.5387515805684187,36,2
mp-aaaieinz,CaY2SnO6,<PROJECT_ROOT>/external_datasets/functional_protocol_round4_widechem_boost/meta_gga_r2scan/cif/mp-aaaieinz.cif,train,-2.499590556250001,-7.100352478027344,-2.6354198362673964,-2.633387844519538,-2.4004780617905466,10,4
mp-1101715,VCrO3,<PROJECT_ROOT>/external_datasets/functional_protocol_round4_widechem_boost/meta_gga_r2scan/cif/mp-1101715.cif,train,-2.51402590725,-7.970227813720703,-1.861522124321984,-1.8635818905456836,-2.0996752231780125,20,3
mp-571491,HoB6,<PROJECT_ROOT>/external_datasets/functional_protocol_round4_widechem_boost/meta_gga_r2scan/cif/mp-571491.cif,train,-0.4395719785714281,-6.761828286307199,-0.3813509442224161,-0.3841914125523669,-0.7097699304144379,7,2
mp-1211124,Li6NiCl8,<PROJECT_ROOT>/external_datasets/functional_protocol_round4_widechem_boost/meta_gga_r2scan/cif/mp-1211124.cif,train,-1.817496776,-3.69483159383138,-1.7420097622286774,-1.7384067035020614,-1.3254189903079323,15,3
mp-510280,CeAgSb2,<PROJECT_ROOT>/external_datasets/functional_protocol_round4_widechem_boost/meta_gga_r2scan/cif/mp-510280.cif,train,-0.7921361112499987,-4.910528659820557,-0.7360510004819005,-0.734627017027111,-0.5714080091673701,8,3
mp-978512,SmTmMg2,<PROJECT_ROOT>/external_datasets/functional_protocol_round4_widechem_boost/meta_gga_r2scan/cif/mp-978512.cif,train,-0.0900402625000005,-3.1765685081481934,-0.1158271056210242,-0.1192986724398093,-0.5172145962348584,4,3
mp-1977409,S,<PROJECT_ROOT>/external_datasets/functional_protocol_round4_widechem_boost/meta_gga_r2scan/cif/mp-1977409.cif,train,0.0063238905624999,-4.104204940795898,-0.2078170606258389,-0.2212227940896483,-1.7578070207066403,80,1
mp-984315,Be3Ni,<PROJECT_ROOT>/external_datasets/functional_protocol_round4_widechem_boost/meta_gga_r2scan/cif/mp-984315.cif,train,-0.2814092168750006,-4.533290386199951,-0.2986369687229357,-0.2992535109675778,-0.369922459497806,8,2
mp-aaaieivp,Lu2Zr2O7,<PROJECT_ROOT>/external_datasets/functional_protocol_round4_widechem_boost/meta_gga_r2scan/cif/mp-aaaieivp.cif,train,-3.7975869930303,-8.923185175115412,-3.838580949869635,-3.828055637780996,-2.6216294038647785,88,3
mp-9902,Sc2CoSi2,<PROJECT_ROOT>/external_datasets/functional_protocol_round4_widechem_boost/meta_gga_r2scan/cif/mp-9902.cif,train,-0.809089071000001,-6.962079620361328,-0.8428018340248258,-0.8428176455449679,-0.8446299844592636,10,3
mp-28857,Pb(IO3)2,<PROJECT_ROOT>/external_datasets/functional_protocol_round4_widechem_boost/meta_gga_r2scan/cif/mp-28857.cif,train,-0.6515286111111102,-4.626860724555121,-1.029506602929644,-1.0421635171830408,-2.4929170214146903,36,3
mp-574199,Sm(NiP)2,<PROJECT_ROOT>/external_datasets/functional_protocol_round4_widechem_boost/meta_gga_r2scan/cif/mp-574199.cif,train,-1.0671913191904765,-6.421834564208984,-1.0829391509317006,-1.078668550775415,-0.5891662899657977,5,3
mp-1025389,LuAl2Ni,<PROJECT_ROOT>/external_datasets/functional_protocol_round4_widechem_boost/meta_gga_r2scan/cif/mp-1025389.cif,train,-0.6974564229166642,-5.097599506378174,-0.7245595638425906,-0.7237375172465716,-0.6295133678267499,8,3
mp-2767094,U(PO3)4,<PROJECT_ROOT>/external_datasets/functional_protocol_round4_widechem_boost/meta_gga_r2scan/cif/mp-2767094.cif,train,-2.6155191792296915,-7.758947035845588,-2.797378361895068,-2.7965047511131558,-2.696370241403753,34,3
mp-567705,TiAl2,<PROJECT_ROOT>/external_datasets/functional_protocol_round4_widechem_boost/meta_gga_r2scan/cif/mp-567705.cif,train,-0.472738088055556,-5.558973948160808,-0.4460094033464168,-0.4489694401806048,-0.7882530699718939,12,2
mp-2212807,Cs3IO5,<PROJECT_ROOT>/external_datasets/functional_protocol_round4_widechem_boost/meta_gga_r2scan/cif/mp-2212807.cif,train,-1.2752520859722205,-4.320358700222439,-1.5061195764070492,-1.512250605959216,-2.214997928827973,36,3
mp-510262,Cs3O,<PROJECT_ROOT>/external_datasets/functional_protocol_round4_widechem_boost/meta_gga_r2scan/cif/mp-510262.cif,train,-0.8674157184374991,-2.664204835891724,-0.9945369380642228,-0.9971548208424954,-1.297220266354275,8,2
mp-1228706,Ba2(CrS2)5,<PROJECT_ROOT>/external_datasets/functional_protocol_round4_widechem_boost/meta_gga_r2scan/cif/mp-1228706.cif,train,-1.3013039181250008,-6.500717611873851,-1.3130565275618098,-1.3114370558869002,-1.1258109103394378,34,3
mp-18022,P4Pb3O13,<PROJECT_ROOT>/external_datasets/functional_protocol_round4_widechem_boost/meta_gga_r2scan/cif/mp-18022.cif,train,-2.1886600775327367,-6.842242431640625,-2.395703597226305,-2.395003595249769,-2.3147683736071247,40,3
mp-558617,Pr4S3N2,<PROJECT_ROOT>/external_datasets/functional_protocol_round4_widechem_boost/meta_gga_r2scan/cif/mp-558617.cif,train,-2.073269873067128,-7.1378936767578125,-1.9534359781988693,-1.947534223201326,-1.27106667570943,36,3
mp-10167,Na3SbS4,<PROJECT_ROOT>/external_datasets/functional_protocol_round4_widechem_boost/meta_gga_r2scan/cif/mp-10167.cif,train,-0.9230619964062504,-3.831965684890747,-0.9106156192685192,-0.9127020955109604,-1.1518569684614808,8,3
