id,formula,cif_path,split,y_true,model_energy_per_atom,pred_element_reference,pred_affine_energy_composition,pred_composition_only_linear,natoms,nelements
mp-1187428,Ti2FeRu,<PROJECT_ROOT>/external_datasets/functional_protocol_round4_widechem_boost/meta_gga_r2scan/cif/mp-1187428.cif,train,-0.5072637695833322,-8.95205020904541,-0.5553418748343013,-0.5564660452466619,-0.6293355237472368,4,3
mp-569421,Hg9P5I6,<PROJECT_ROOT>/external_datasets/functional_protocol_round4_widechem_boost/meta_gga_r2scan/cif/mp-569421.cif,train,-0.2163795954940496,-2.093594741821289,-0.1904526349862192,-0.1940729550976554,-0.4287445276852138,80,3
mp-3412,Eu(CuSi)2,<PROJECT_ROOT>/external_datasets/functional_protocol_round4_widechem_boost/meta_gga_r2scan/cif/mp-3412.cif,train,-0.4882002929999999,-6.323432159423828,-0.4637934462060462,-0.4660204942567683,-0.6103792393969161,5,3
mp-20127,NpAsSe,<PROJECT_ROOT>/external_datasets/functional_protocol_round4_widechem_boost/meta_gga_r2scan/cif/mp-20127.cif,train,-1.461288816770832,-7.96090571085612,-1.410684746022581,-1.4146072367143327,-1.6688657085505232,6,3
mp-1187654,TmMg5,<PROJECT_ROOT>/external_datasets/functional_protocol_round4_widechem_boost/meta_gga_r2scan/cif/mp-1187654.cif,train,0.0248998441666662,-2.0671470959981284,0.0243349001027688,0.024349214487553,0.0252770824896524,6,2
mp-28283,CsTiCl3,<PROJECT_ROOT>/external_datasets/functional_protocol_round4_widechem_boost/meta_gga_r2scan/cif/mp-28283.cif,train,-1.9461541788333327,-4.546529006958008,-1.832071012664147,-1.8272711004629365,-1.516137579152074,10,3
mp-1093909,SrCaMg2,<PROJECT_ROOT>/external_datasets/functional_protocol_round4_widechem_boost/meta_gga_r2scan/cif/mp-1093909.cif,train,1.5085033274999995,-0.3267487287521362,1.393588127254374,1.3663455883265594,-0.39953401753739,4,3
mp-865224,Th2BiTe,<PROJECT_ROOT>/external_datasets/functional_protocol_round4_widechem_boost/meta_gga_r2scan/cif/mp-865224.cif,train,-0.9568619362500002,-6.305983543395996,-0.9030654855543316,-0.9014064275570046,-0.7938651778153659,4,3
mp-1019052,ReN,<PROJECT_ROOT>/external_datasets/functional_protocol_round4_widechem_boost/meta_gga_r2scan/cif/mp-1019052.cif,train,-0.0085837256249969,-10.343921025594076,-0.0311697036334646,-0.0358826467276101,-0.3413787723124321,6,2
mp-4334,Sm(CoGe)2,<PROJECT_ROOT>/external_datasets/functional_protocol_round4_widechem_boost/meta_gga_r2scan/cif/mp-4334.cif,train,-0.5591220359999994,-6.234244155883789,-0.5976519709375694,-0.5948054125766964,-0.4102895945150391,5,3
mp-865796,LuCdRh2,<PROJECT_ROOT>/external_datasets/functional_protocol_round4_widechem_boost/meta_gga_r2scan/cif/mp-865796.cif,train,-0.6920993941666644,-5.667860507965088,-0.6778994555534936,-0.6758250782652224,-0.5413625541245342,4,3
mp-28276,K2PrBr5,<PROJECT_ROOT>/external_datasets/functional_protocol_round4_widechem_boost/meta_gga_r2scan/cif/mp-28276.cif,train,-2.131941931458334,-3.7667315006256095,-2.047143955342177,-2.03726490573799,-1.3968982986613794,32,3
mp-1080449,SmZnPd,<PROJECT_ROOT>/external_datasets/functional_protocol_round4_widechem_boost/meta_gga_r2scan/cif/mp-1080449.cif,train,-0.7347808216666686,-4.4301473829481335,-0.7539137407035845,-0.7523015431095708,-0.6477978160734544,9,3
mp-978268,MgZn,<PROJECT_ROOT>/external_datasets/functional_protocol_round4_widechem_boost/meta_gga_r2scan/cif/mp-978268.cif,train,-0.0670310925000006,-1.5112080574035645,-0.0676066958221577,-0.064150354451745,0.1598920063976541,4,2
mp-978912,TbYIr2,<PROJECT_ROOT>/external_datasets/functional_protocol_round4_widechem_boost/meta_gga_r2scan/cif/mp-978912.cif,train,-0.9000588150000013,-7.980861663818359,-0.8157536477457921,-0.8171482367248695,-0.9075464277022502,4,3
mp-1003920,Mn2HO4,<PROJECT_ROOT>/external_datasets/functional_protocol_round4_widechem_boost/meta_gga_r2scan/cif/mp-1003920.cif,train,-1.8307664103879304,-6.782490321568081,-1.4809306723006994,-1.4885531272613397,-1.982645759276484,28,3
mp-28585,Nb3ICl6,<PROJECT_ROOT>/external_datasets/functional_protocol_round4_widechem_boost/meta_gga_r2scan/cif/mp-28585.cif,train,-1.329212330125,-5.451331710815429,-1.278943783317092,-1.2820124622441993,-1.480926284068021,80,3
mp-1193685,Rb3FeS3,<PROJECT_ROOT>/external_datasets/functional_protocol_round4_widechem_boost/meta_gga_r2scan/cif/mp-1193685.cif,train,-1.1416325288839275,-4.297050748552595,-1.0091871260503074,-1.008763496874287,-0.98130357016266,28,3
mp-1209289,RbGd3F10,<PROJECT_ROOT>/external_datasets/functional_protocol_round4_widechem_boost/meta_gga_r2scan/cif/mp-1209289.cif,train,-4.210552765803572,-8.341714586530413,-4.231932499192851,-4.212796228391784,-2.9723703477702648,28,3
mp-978269,MgZn2,<PROJECT_ROOT>/external_datasets/functional_protocol_round4_widechem_boost/meta_gga_r2scan/cif/mp-978269.cif,train,-0.1404583583333346,-1.4963823954264324,-0.1197855128139406,-0.1164427892696808,0.1002347880476531,6,2
mp-18280,SiO2,<PROJECT_ROOT>/external_datasets/functional_protocol_round4_widechem_boost/meta_gga_r2scan/cif/mp-18280.cif,train,-3.022098342777778,-7.900653415256077,-3.157201913878377,-3.147004136124889,-2.4859773570959414,36,2
mp-aaaieinz,CaY2SnO6,<PROJECT_ROOT>/external_datasets/functional_protocol_round4_widechem_boost/meta_gga_r2scan/cif/mp-aaaieinz.cif,train,-2.499590556250001,-7.100352478027344,-2.6119481306134187,-2.6084062652881945,-2.378820184449458,10,4
mp-1101715,VCrO3,<PROJECT_ROOT>/external_datasets/functional_protocol_round4_widechem_boost/meta_gga_r2scan/cif/mp-1101715.cif,train,-2.51402590725,-7.970227813720703,-1.9506249183450728,-1.95228362947194,-2.059802394837804,20,3
mp-571491,HoB6,<PROJECT_ROOT>/external_datasets/functional_protocol_round4_widechem_boost/meta_gga_r2scan/cif/mp-571491.cif,train,-0.4395719785714281,-6.761828286307199,-0.384927252777361,-0.3902675507727737,-0.7364292409265282,7,2
