id,formula,cif_path,split,y_true,model_energy_per_atom,pred_element_reference,pred_affine_energy_composition,pred_composition_only_linear,natoms,nelements
mp-1018761,Li3CeSb2,<PROJECT_ROOT>/external_datasets/functional_protocol_round4_widechem_boost/meta_gga_r2scan/cif/mp-1018761.cif,train,-1.003513178333333,-4.111930211385091,-0.9247416203612304,-0.9242330864101662,-0.7752835855955222,6,3
mp-1094804,MgCd2,<PROJECT_ROOT>/external_datasets/functional_protocol_round4_widechem_boost/meta_gga_r2scan/cif/mp-1094804.cif,train,-0.0540570691666649,-1.2095615069071453,-0.0604290944358341,-0.0599024568355579,0.0943495995024754,12,2
mp-1205532,Rb3GdF6,<PROJECT_ROOT>/external_datasets/functional_protocol_round4_widechem_boost/meta_gga_r2scan/cif/mp-1205532.cif,train,-3.4283983793749995,-6.05725326538086,-3.5262387069003966,-3.523211672241997,-2.636593777104234,10,3
mp-1014251,HfZnN2,<PROJECT_ROOT>/external_datasets/functional_protocol_round4_widechem_boost/meta_gga_r2scan/cif/mp-1014251.cif,train,-1.2424049356250002,-7.957202911376953,-1.1103719223304287,-1.1091615231280088,-0.7546358191849326,4,3
mp-977537,ZrCdRh2,<PROJECT_ROOT>/external_datasets/functional_protocol_round4_widechem_boost/meta_gga_r2scan/cif/mp-977537.cif,train,-0.6917102562499977,-6.6564621925354,-0.6610899531903494,-0.6607417310275059,-0.5587475235260428,4,3
mp-978537,SmHoZn2,<PROJECT_ROOT>/external_datasets/functional_protocol_round4_widechem_boost/meta_gga_r2scan/cif/mp-978537.cif,train,-0.3618346012499991,-3.286928415298462,-0.3989718327657354,-0.399808073548292,-0.6447428450710783,4,3
mp-23355,PAuCl4,<PROJECT_ROOT>/external_datasets/functional_protocol_round4_widechem_boost/meta_gga_r2scan/cif/mp-23355.cif,train,-0.6611671746626987,-3.2600720723470054,-0.7396742378355587,-0.7424110389927909,-1.5440195949760838,24,3
mp-1206818,Dy2MgPd2,<PROJECT_ROOT>/external_datasets/functional_protocol_round4_widechem_boost/meta_gga_r2scan/cif/mp-1206818.cif,train,-0.7988695250000035,-5.011736679077148,-0.8253835006490169,-0.8250125150094387,-0.7163508893584087,10,3
mp-1048047,MgFe4O9,<PROJECT_ROOT>/external_datasets/functional_protocol_round4_widechem_boost/meta_gga_r2scan/cif/mp-1048047.cif,train,-1.3258476738392857,-5.893368312290737,-0.5987495384719033,-0.6038021755920839,-2.0837186595127406,28,3
mp-863702,Er2MgIn,<PROJECT_ROOT>/external_datasets/functional_protocol_round4_widechem_boost/meta_gga_r2scan/cif/mp-863702.cif,train,-0.3689567854166711,-3.66425895690918,-0.3744096839436883,-0.3753582260657042,-0.6531860392783324,4,3
mp-865906,YbPmPd2,<PROJECT_ROOT>/external_datasets/functional_protocol_round4_widechem_boost/meta_gga_r2scan/cif/mp-865906.cif,train,-0.8871433206250039,-5.000614643096924,-0.9389347343053096,-0.9376645545154484,-0.5656291275063866,4,3
mp-861956,LiPm2Ir,<PROJECT_ROOT>/external_datasets/functional_protocol_round4_widechem_boost/meta_gga_r2scan/cif/mp-861956.cif,train,-0.5049128554166629,-5.501923084259033,-0.5266042663275847,-0.5266705464067112,-0.5460839694036124,4,3
mp-1025269,Ti2CoS4,<PROJECT_ROOT>/external_datasets/functional_protocol_round4_widechem_boost/meta_gga_r2scan/cif/mp-1025269.cif,train,-1.320508690654762,-6.751816885811942,-1.25940733182307,-1.2595657793361683,-1.305975026800844,7,3
mp-1209665,Rb3LiPb4,<PROJECT_ROOT>/external_datasets/functional_protocol_round4_widechem_boost/meta_gga_r2scan/cif/mp-1209665.cif,train,-0.3647106375520792,-2.6848723888397217,-0.2693560192499955,-0.2693827299157201,-0.2772062789873847,16,3
mp-665,SnSe2,<PROJECT_ROOT>/external_datasets/functional_protocol_round4_widechem_boost/meta_gga_r2scan/cif/mp-665.cif,train,-0.4238967693750008,-3.9986400604248047,-0.4726419249108469,-0.4743691991018748,-0.9802874922148904,3,2
mp-752672,NaDyO2,<PROJECT_ROOT>/external_datasets/functional_protocol_round4_widechem_boost/meta_gga_r2scan/cif/mp-752672.cif,train,-3.1011747456250003,-6.75993537902832,-3.180321147167083,-3.176837432749412,-2.156458120047513,16,3
mp-22817,TaTe4,<PROJECT_ROOT>/external_datasets/functional_protocol_round4_widechem_boost/meta_gga_r2scan/cif/mp-22817.cif,train,-0.2737339124666675,-5.131903839111328,-0.3231455378653907,-0.3246146214840681,-0.7549089434037003,10,2
mp-13567,CeS2,<PROJECT_ROOT>/external_datasets/functional_protocol_round4_widechem_boost/meta_gga_r2scan/cif/mp-13567.cif,train,-2.048513941041667,-6.42591921488444,-1.9448722731289587,-1.9441960666666656,-1.746135318130536,12,2
mp-776427,ZrO2,<PROJECT_ROOT>/external_datasets/functional_protocol_round4_widechem_boost/meta_gga_r2scan/cif/mp-776427.cif,train,-3.7185589475,-9.45209821065267,-3.752211398905402,-3.748457700655326,-2.6490001730612915,24,2
mp-1206759,LiZrS2,<PROJECT_ROOT>/external_datasets/functional_protocol_round4_widechem_boost/meta_gga_r2scan/cif/mp-1206759.cif,train,-1.7117736493229163,-6.1755852699279785,-1.6898207696894323,-1.6886809130142808,-1.3548171023420397,4,3
mp-1096952,Eu2SnSe5,<PROJECT_ROOT>/external_datasets/functional_protocol_round4_widechem_boost/meta_gga_r2scan/cif/mp-1096952.cif,train,-1.3270582469140637,-6.387118816375732,-1.307939612784403,-1.3076384365627156,-1.2194239765799293,16,3
mp-5431,BaTeO3,<PROJECT_ROOT>/external_datasets/functional_protocol_round4_widechem_boost/meta_gga_r2scan/cif/mp-5431.cif,train,-2.097508265250002,-5.913641738891601,-2.35679396839034,-2.357280722100411,-2.499850794321648,10,3
mp-866056,AcN,<PROJECT_ROOT>/external_datasets/functional_protocol_round4_widechem_boost/meta_gga_r2scan/cif/mp-866056.cif,train,-1.3225631381249985,-7.31448221206665,-1.236086239645534,-1.2344954375251715,-0.7685497888133521,4,2
mp-5541,ZrVSi,<PROJECT_ROOT>/external_datasets/functional_protocol_round4_widechem_boost/meta_gga_r2scan/cif/mp-5541.cif,train,-0.8084054849999992,-8.440569559733072,-0.9475141169877012,-0.9472245759455316,-0.8624180578983439,6,3
mp-1548,PrMg,<PROJECT_ROOT>/external_datasets/functional_protocol_round4_widechem_boost/meta_gga_r2scan/cif/mp-1548.cif,train,-0.1019369883333318,-3.3030357360839844,-0.1603943497996507,-0.1617239910541279,-0.5511756701290413,2,2
mp-1018117,CeRh,<PROJECT_ROOT>/external_datasets/functional_protocol_round4_widechem_boost/meta_gga_r2scan/cif/mp-1018117.cif,train,-0.8046889199999967,-7.410335063934326,-0.901355158404149,-0.9021893688469396,-1.1465294542255258,4,2
mp-978840,SrLi2(SiN2)2,<PROJECT_ROOT>/external_datasets/functional_protocol_round4_widechem_boost/meta_gga_r2scan/cif/mp-978840.cif,train,-1.2738561551851864,-6.584378842954282,-1.1953816603247462,-1.194261586923231,-0.8661922934624415,108,4
mp-846,Hf2Al3,<PROJECT_ROOT>/external_datasets/functional_protocol_round4_widechem_boost/meta_gga_r2scan/cif/mp-846.cif,train,-0.4807930450000015,-6.652127838134765,-0.443339508623076,-0.4444503850665002,-0.7698258911887408,10,2
