calibration,coefficient,value
element_reference,mu_Z1,1.9841539520678162
element_reference,mu_Z2,0.0
element_reference,mu_Z3,3.63611537321811
element_reference,mu_Z4,1.574686000677154
element_reference,mu_Z5,-1.2877172768223348
element_reference,mu_Z6,-3.8466725310057663
element_reference,mu_Z7,-2.695603672627577
element_reference,mu_Z8,1.046936732039013
element_reference,mu_Z9,3.9877401318671515
element_reference,mu_Z10,0.0
element_reference,mu_Z11,4.253611898678881
element_reference,mu_Z12,3.7548507933666952
element_reference,mu_Z13,1.6698206734618615
element_reference,mu_Z14,-0.12583119264657633
element_reference,mu_Z15,0.013165533704487416
element_reference,mu_Z16,1.4519953925346514
element_reference,mu_Z17,3.7843752831311
element_reference,mu_Z18,0.0
element_reference,mu_Z19,4.3734220529624634
element_reference,mu_Z20,3.5167234457043497
element_reference,mu_Z21,-0.8685514112629373
element_reference,mu_Z22,-2.4973287448259223
element_reference,mu_Z23,-3.0696834484629867
element_reference,mu_Z24,-3.171813265257949
element_reference,mu_Z25,-2.7432796410557945
element_reference,mu_Z26,-3.086298136586068
element_reference,mu_Z27,-1.720692398125665
element_reference,mu_Z28,-0.21555843413745077
element_reference,mu_Z29,1.27651794193783
element_reference,mu_Z30,4.156877667180191
element_reference,mu_Z31,2.3835197893741498
element_reference,mu_Z32,0.7309965904036001
element_reference,mu_Z33,0.9155143044991556
element_reference,mu_Z34,2.148365118362147
element_reference,mu_Z35,3.9960773595255135
element_reference,mu_Z36,5.358789271695137
element_reference,mu_Z37,4.503841914816684
element_reference,mu_Z38,3.690089910955619
element_reference,mu_Z39,-1.0033851646622687
element_reference,mu_Z40,-3.0648141017434845
element_reference,mu_Z41,-4.823748513658576
element_reference,mu_Z42,-5.067044854279236
element_reference,mu_Z43,-5.122665195172446
element_reference,mu_Z44,-3.908015343187124
element_reference,mu_Z45,-1.9279014615651544
element_reference,mu_Z46,0.21905953166343173
element_reference,mu_Z47,2.5163853952505684
element_reference,mu_Z48,4.448034596176475
element_reference,mu_Z49,2.7404965612238397
element_reference,mu_Z50,1.3190389357953531
element_reference,mu_Z51,1.297025305993975
element_reference,mu_Z52,2.367978677107525
element_reference,mu_Z53,4.035770485754249
element_reference,mu_Z54,3.2614576729891254
element_reference,mu_Z55,4.569240883237566
element_reference,mu_Z56,3.605704063334071
element_reference,mu_Z57,0.6079056595625654
element_reference,mu_Z58,-0.2575216969787157
element_reference,mu_Z59,0.7117934690188452
element_reference,mu_Z60,0.7284806349057625
element_reference,mu_Z61,0.736883140488999
element_reference,mu_Z62,0.7937586499872805
element_reference,mu_Z63,-4.602239105397171
element_reference,mu_Z64,-8.775224723415395
element_reference,mu_Z65,0.8746509590097987
element_reference,mu_Z66,0.9301938725094197
element_reference,mu_Z67,0.8842555692090948
element_reference,mu_Z68,1.0097961297560496
element_reference,mu_Z69,1.0736476076902366
element_reference,mu_Z70,4.049005752620737
element_reference,mu_Z71,1.0457864847268543
element_reference,mu_Z72,-4.519841890894744
element_reference,mu_Z73,-6.409556750507643
element_reference,mu_Z74,-4.91431135735508
element_reference,mu_Z75,-7.130967787583947
element_reference,mu_Z76,-5.8415400551998005
element_reference,mu_Z77,-3.4669177456091993
element_reference,mu_Z78,-0.5115932877689612
element_reference,mu_Z79,2.1328271618629633
element_reference,mu_Z80,5.071779901927519
element_reference,mu_Z81,3.0262941019770597
element_reference,mu_Z82,1.6607298458924016
element_reference,mu_Z83,1.494624128672806
element_reference,mu_Z84,0.0
element_reference,mu_Z85,0.0
element_reference,mu_Z86,0.0
element_reference,mu_Z87,0.0
element_reference,mu_Z88,0.0
element_reference,mu_Z89,1.3456548285709526
element_reference,mu_Z90,-1.9382063348637955
element_reference,mu_Z91,-4.102720931516156
element_reference,mu_Z92,-5.424033886635259
element_reference,mu_Z93,-6.516145541797368
element_reference,mu_Z94,-8.109014553611392
element_reference,mu_Z95,0.0
element_reference,mu_Z96,0.0
element_reference,mu_Z97,0.0
element_reference,mu_Z98,0.0
element_reference,mu_Z99,0.0
element_reference,mu_Z100,0.0
element_reference,mu_Z101,0.0
element_reference,mu_Z102,0.0
element_reference,mu_Z103,0.0
element_reference,mu_Z104,0.0
element_reference,mu_Z105,0.0
element_reference,mu_Z106,0.0
element_reference,mu_Z107,0.0
element_reference,mu_Z108,0.0
element_reference,mu_Z109,0.0
element_reference,mu_Z110,0.0
element_reference,mu_Z111,0.0
element_reference,mu_Z112,0.0
element_reference,mu_Z113,0.0
element_reference,mu_Z114,0.0
element_reference,mu_Z115,0.0
element_reference,mu_Z116,0.0
element_reference,mu_Z117,0.0
element_reference,mu_Z118,0.0
element_reference,bias,-5.39946559185485
affine_energy_composition,alpha_energy,0.9848072040117641
affine_energy_composition,beta_Z1,-1.9467808492099505
affine_energy_composition,beta_Z2,0.0
affine_energy_composition,beta_Z3,-3.5819253028365168
affine_energy_composition,beta_Z4,-1.5496298110749196
affine_energy_composition,beta_Z5,1.2687717069845803
affine_energy_composition,beta_Z6,3.799733292668593
affine_energy_composition,beta_Z7,2.6462833267982293
affine_energy_composition,beta_Z8,-1.0724097935117756
affine_energy_composition,beta_Z9,-3.9743655822710307
affine_energy_composition,beta_Z10,0.0
affine_energy_composition,beta_Z11,-4.190566463949095
affine_energy_composition,beta_Z12,-3.683127263570825
affine_energy_composition,beta_Z13,-1.6417110216568842
affine_energy_composition,beta_Z14,0.12195622361434579
affine_energy_composition,beta_Z15,-0.016716174759118477
affine_energy_composition,beta_Z16,-1.4424716000674946
affine_energy_composition,beta_Z17,-3.7462563906815904
affine_energy_composition,beta_Z18,0.0
affine_energy_composition,beta_Z19,-4.31061068315501
affine_energy_composition,beta_Z20,-3.4691802595254084
affine_energy_composition,beta_Z21,0.8471452889757297
affine_energy_composition,beta_Z22,2.447093765896468
affine_energy_composition,beta_Z23,3.026024132675211
affine_energy_composition,beta_Z24,3.135955686223264
affine_energy_composition,beta_Z25,2.708668540606138
affine_energy_composition,beta_Z26,3.0526613785930103
affine_energy_composition,beta_Z27,1.7064992968381594
affine_energy_composition,beta_Z28,0.22008537454549026
affine_energy_composition,beta_Z29,-1.2422968476943894
affine_energy_composition,beta_Z30,-4.08448438479438
affine_energy_composition,beta_Z31,-2.3442670492265223
affine_energy_composition,beta_Z32,-0.717824174498199
affine_energy_composition,beta_Z33,-0.9058917694816201
affine_energy_composition,beta_Z34,-2.1267012673500725
affine_energy_composition,beta_Z35,-3.951492538284485
affine_energy_composition,beta_Z36,-5.267733603608863
affine_energy_composition,beta_Z37,-4.439851228072316
affine_energy_composition,beta_Z38,-3.6436610578095934
affine_energy_composition,beta_Z39,0.9791505211065321
affine_energy_composition,beta_Z40,3.0146098532662604
affine_energy_composition,beta_Z41,4.748070629961247
affine_energy_composition,beta_Z42,5.019365144532575
affine_energy_composition,beta_Z43,5.058247094223496
affine_energy_composition,beta_Z44,3.859844849109108
affine_energy_composition,beta_Z45,1.9018166476904106
affine_energy_composition,beta_Z46,-0.2143544428553237
affine_energy_composition,beta_Z47,-2.463667335357574
affine_energy_composition,beta_Z48,-4.369315161714458
