calibration,coefficient,value
element_reference,mu_Z1,1.9727146608428556
element_reference,mu_Z2,0.0
element_reference,mu_Z3,3.757797457446705
element_reference,mu_Z4,1.680456577114295
element_reference,mu_Z5,-1.276653167957083
element_reference,mu_Z6,-3.669078755967358
element_reference,mu_Z7,-2.6733340553391476
element_reference,mu_Z8,1.097365989710164
element_reference,mu_Z9,4.074475794820123
element_reference,mu_Z10,0.0
element_reference,mu_Z11,4.199696169591528
element_reference,mu_Z12,3.8105035518896586
element_reference,mu_Z13,1.6862380362244658
element_reference,mu_Z14,-0.06118085415957788
element_reference,mu_Z15,-0.07178005308123035
element_reference,mu_Z16,1.569323893388708
element_reference,mu_Z17,3.8190703247016993
element_reference,mu_Z18,0.0
element_reference,mu_Z19,4.530988834653463
element_reference,mu_Z20,3.5433243738478755
element_reference,mu_Z21,-0.8808826036452821
element_reference,mu_Z22,-2.444930095640659
element_reference,mu_Z23,-3.127507835196531
element_reference,mu_Z24,-3.9707019354441995
element_reference,mu_Z25,-3.252308286923661
element_reference,mu_Z26,-2.81325410091716
element_reference,mu_Z27,-1.6892112990555603
element_reference,mu_Z28,-0.3023830419913492
element_reference,mu_Z29,1.3031909331740006
element_reference,mu_Z30,4.165557269885944
element_reference,mu_Z31,2.427013656931735
element_reference,mu_Z32,0.796159298322665
element_reference,mu_Z33,0.7790599031615323
element_reference,mu_Z34,2.151629242682129
element_reference,mu_Z35,4.013765610472302
element_reference,mu_Z36,3.742540665197262
element_reference,mu_Z37,4.5748371113750315
element_reference,mu_Z38,3.868067180821379
element_reference,mu_Z39,-0.9594128272142165
element_reference,mu_Z40,-2.991208216353215
element_reference,mu_Z41,-4.736294137434699
element_reference,mu_Z42,-5.1833503060471
element_reference,mu_Z43,-5.1666144025590865
element_reference,mu_Z44,-3.8367454723345933
element_reference,mu_Z45,-1.8860841628406273
element_reference,mu_Z46,0.2592722908581418
element_reference,mu_Z47,2.525986640901885
element_reference,mu_Z48,4.487979340278714
element_reference,mu_Z49,2.771689587372579
element_reference,mu_Z50,1.3235578092027305
element_reference,mu_Z51,1.3824314619539693
element_reference,mu_Z52,2.3795582081011615
element_reference,mu_Z53,4.090194887878289
element_reference,mu_Z54,5.373385156311903
element_reference,mu_Z55,4.6578608936609065
element_reference,mu_Z56,3.628084427599043
element_reference,mu_Z57,0.6922120814389396
element_reference,mu_Z58,-0.2334744250137777
element_reference,mu_Z59,0.8038212687720028
element_reference,mu_Z60,0.7418210866986733
element_reference,mu_Z61,0.7317668993377788
element_reference,mu_Z62,0.9118234342027488
element_reference,mu_Z63,-4.734482750616353
element_reference,mu_Z64,-8.618387165274584
element_reference,mu_Z65,1.0169979968760523
element_reference,mu_Z66,0.9160773262758073
element_reference,mu_Z67,1.0195907461252784
element_reference,mu_Z68,0.9705990901036958
element_reference,mu_Z69,1.033605868080033
element_reference,mu_Z70,4.275151672494919
element_reference,mu_Z71,1.0234099727527293
element_reference,mu_Z72,-4.490424686578435
element_reference,mu_Z73,-6.459771928371709
element_reference,mu_Z74,-6.763536276363832
element_reference,mu_Z75,-7.487533293362736
element_reference,mu_Z76,-5.806238143754456
element_reference,mu_Z77,-3.217153582630086
element_reference,mu_Z78,-0.4999187008986187
element_reference,mu_Z79,2.2266229269231363
element_reference,mu_Z80,5.141076267669354
element_reference,mu_Z81,3.1840152633182015
element_reference,mu_Z82,1.788918277616473
element_reference,mu_Z83,1.5151304372275314
element_reference,mu_Z84,0.0
element_reference,mu_Z85,0.0
element_reference,mu_Z86,0.0
element_reference,mu_Z87,0.0
element_reference,mu_Z88,0.0
element_reference,mu_Z89,1.386974682653688
element_reference,mu_Z90,-1.9101385732269982
element_reference,mu_Z91,-4.009835366183255
element_reference,mu_Z92,-5.462824627640091
element_reference,mu_Z93,-6.8391402643770425
element_reference,mu_Z94,-8.297613883368667
element_reference,mu_Z95,0.0
element_reference,mu_Z96,0.0
element_reference,mu_Z97,0.0
element_reference,mu_Z98,0.0
element_reference,mu_Z99,0.0
element_reference,mu_Z100,0.0
element_reference,mu_Z101,0.0
element_reference,mu_Z102,0.0
element_reference,mu_Z103,0.0
element_reference,mu_Z104,0.0
element_reference,mu_Z105,0.0
element_reference,mu_Z106,0.0
element_reference,mu_Z107,0.0
element_reference,mu_Z108,0.0
element_reference,mu_Z109,0.0
element_reference,mu_Z110,0.0
element_reference,mu_Z111,0.0
element_reference,mu_Z112,0.0
element_reference,mu_Z113,0.0
element_reference,mu_Z114,0.0
element_reference,mu_Z115,0.0
element_reference,mu_Z116,0.0
element_reference,mu_Z117,0.0
element_reference,mu_Z118,0.0
element_reference,bias,-5.43983387328801
affine_energy_composition,alpha_energy,0.994297820013392
affine_energy_composition,beta_Z1,-1.9576876538838348
affine_energy_composition,beta_Z2,0.0
affine_energy_composition,beta_Z3,-3.7373894974121464
affine_energy_composition,beta_Z4,-1.669288554000274
affine_energy_composition,beta_Z5,1.2696184377129562
affine_energy_composition,beta_Z6,3.651107540023026
affine_energy_composition,beta_Z7,2.6581124238448988
affine_energy_composition,beta_Z8,-1.1068356493251503
affine_energy_composition,beta_Z9,-4.0706705327819845
affine_energy_composition,beta_Z10,0.0
affine_energy_composition,beta_Z11,-4.1761178967654535
affine_energy_composition,beta_Z12,-3.7847844010897527
affine_energy_composition,beta_Z13,-1.6756006991838557
affine_energy_composition,beta_Z14,0.059770619693625356
affine_energy_composition,beta_Z15,0.06929139843366543
affine_energy_composition,beta_Z16,-1.5672614922936114
affine_energy_composition,beta_Z17,-3.805766413156236
affine_energy_composition,beta_Z18,0.0
affine_energy_composition,beta_Z19,-4.5081854807284465
affine_energy_composition,beta_Z20,-3.527865261189653
affine_energy_composition,beta_Z21,0.8721410682956916
affine_energy_composition,beta_Z22,2.426920430227319
affine_energy_composition,beta_Z23,3.1105638298066065
affine_energy_composition,beta_Z24,3.9523022652743194
affine_energy_composition,beta_Z25,3.236034399805423
affine_energy_composition,beta_Z26,2.801921747156051
affine_energy_composition,beta_Z27,1.6845439992382962
affine_energy_composition,beta_Z28,0.3034633009832425
affine_energy_composition,beta_Z29,-1.2909404610070545
affine_energy_composition,beta_Z30,-4.138224109386549
affine_energy_composition,beta_Z31,-2.411201006845085
affine_energy_composition,beta_Z32,-0.7904159672520396
affine_energy_composition,beta_Z33,-0.7723057934638811
affine_energy_composition,beta_Z34,-2.1434547439476903
affine_energy_composition,beta_Z35,-3.9961502869112806
affine_energy_composition,beta_Z36,-3.6611707091324104
affine_energy_composition,beta_Z37,-4.550395118734689
affine_energy_composition,beta_Z38,-3.847367145957479
affine_energy_composition,beta_Z39,0.9505339927489407
affine_energy_composition,beta_Z40,2.970816276488138
affine_energy_composition,beta_Z41,4.708231829435906
affine_energy_composition,beta_Z42,5.15851478172562
affine_energy_composition,beta_Z43,5.142080648294015
affine_energy_composition,beta_Z44,3.818117390852671
affine_energy_composition,beta_Z45,1.8760872840096607
affine_energy_composition,beta_Z46,-0.25719215848291366
affine_energy_composition,beta_Z47,-2.505966980059225
affine_energy_composition,beta_Z48,-4.458778213602607
affine_energy_composition,beta_Z49,-2.7528247580290555
affine_energy_composition,beta_Z50,-1.3122182570164007
affine_energy_composition,beta_Z51,-1.374017563295492
affine_energy_composition,beta_Z52,-2.366238334786998
affine_energy_composition,beta_Z53,-4.07005457736944
affine_energy_composition,beta_Z54,-5.338233817333936
affine_energy_composition,beta_Z55,-4.632083692393447
affine_energy_composition,beta_Z56,-3.6137651852758905
affine_energy_composition,beta_Z57,-0.695131648355693
affine_energy_composition,beta_Z58,0.22446822305800743
affine_energy_composition,beta_Z59,-0.8062837961799519
affine_energy_composition,beta_Z60,-0.7385514517953005
affine_energy_composition,beta_Z61,-0.7269267524069739
affine_energy_composition,beta_Z62,-0.9122178100286981
affine_energy_composition,beta_Z63,4.704851238654286
affine_energy_composition,beta_Z64,8.56441612305706
affine_energy_composition,beta_Z65,-1.0173374887716713
affine_energy_composition,beta_Z66,-0.9121082321416496
affine_energy_composition,beta_Z67,-1.0206820781382824
affine_energy_composition,beta_Z68,-0.9701431081443707
affine_energy_composition,beta_Z69,-1.0294912914709156
affine_energy_composition,beta_Z70,-4.252791804133507
affine_energy_composition,beta_Z71,-1.0212112203511423
affine_energy_composition,beta_Z72,4.4626486718282266
affine_energy_composition,beta_Z73,6.421767951199187
affine_energy_composition,beta_Z74,6.7310523161825495
affine_energy_composition,beta_Z75,7.466149919556826
affine_energy_composition,beta_Z76,5.779024032129531
affine_energy_composition,beta_Z77,3.1987352067568984
affine_energy_composition,beta_Z78,0.49603331858048116
affine_energy_composition,beta_Z79,-2.2133416088343667
affine_energy_composition,beta_Z80,-5.106919276112461
affine_energy_composition,beta_Z81,-3.1619200018302616
affine_energy_composition,beta_Z82,-1.7744162935004888
affine_energy_composition,beta_Z83,-1.501982937882685
affine_energy_composition,beta_Z84,0.0
affine_energy_composition,beta_Z85,0.0
affine_energy_composition,beta_Z86,0.0
affine_energy_composition,beta_Z87,0.0
affine_energy_composition,beta_Z88,0.0
affine_energy_composition,beta_Z89,-1.3792961329485551
affine_energy_composition,beta_Z90,1.8890406135886069
affine_energy_composition,beta_Z91,3.986500167137798
affine_energy_composition,beta_Z92,5.42812768742429
affine_energy_composition,beta_Z93,6.79448800678903
affine_energy_composition,beta_Z94,8.243726196497555
affine_energy_composition,beta_Z95,0.0
affine_energy_composition,beta_Z96,0.0
affine_energy_composition,beta_Z97,0.0
affine_energy_composition,beta_Z98,0.0
affine_energy_composition,beta_Z99,0.0
affine_energy_composition,beta_Z100,0.0
affine_energy_composition,beta_Z101,0.0
affine_energy_composition,beta_Z102,0.0
affine_energy_composition,beta_Z103,0.0
affine_energy_composition,beta_Z104,0.0
affine_energy_composition,beta_Z105,0.0
affine_energy_composition,beta_Z106,0.0
affine_energy_composition,beta_Z107,0.0
affine_energy_composition,beta_Z108,0.0
affine_energy_composition,beta_Z109,0.0
affine_energy_composition,beta_Z110,0.0
affine_energy_composition,beta_Z111,0.0
affine_energy_composition,beta_Z112,0.0
affine_energy_composition,beta_Z113,0.0
affine_energy_composition,beta_Z114,0.0
affine_energy_composition,beta_Z115,0.0
affine_energy_composition,beta_Z116,0.0
affine_energy_composition,beta_Z117,0.0
affine_energy_composition,beta_Z118,0.0
affine_energy_composition,bias,5.405428284002251
composition_only_linear,beta_Z1,0.6625919635435243
composition_only_linear,beta_Z2,0.0
composition_only_linear,beta_Z3,-0.17882488631974847
composition_only_linear,beta_Z4,0.27809416547378385
composition_only_linear,beta_Z5,0.04295929516872946
composition_only_linear,beta_Z6,0.5174367079384147
composition_only_linear,beta_Z7,0.003890825400904328
composition_only_linear,beta_Z8,-2.7580771395014523
composition_only_linear,beta_Z9,-3.4071436902228913
composition_only_linear,beta_Z10,0.0
composition_only_linear,beta_Z11,-0.06474100953681462
composition_only_linear,beta_Z12,0.6999006432468147
composition_only_linear,beta_Z13,0.17924548037927934
