id,formula,cif_path,split,y_true,model_energy_per_atom,pred_element_reference,pred_affine_energy_composition,pred_composition_only_linear,natoms,nelements
mp-1018761,Li3CeSb2,<PROJECT_ROOT>/external_datasets/functional_protocol_round4_widechem_boost/meta_gga_r2scan/cif/mp-1018761.cif,train,-1.003513178333333,-4.111930211385091,-0.9728931499694604,-0.972344193853388,-0.8766218787401839,6,3
mp-1094804,MgCd2,<PROJECT_ROOT>/external_datasets/functional_protocol_round4_widechem_boost/meta_gga_r2scan/cif/mp-1094804.cif,train,-0.0540570691666649,-1.2095615069071453,-0.0318817111014968,-0.0313496949192932,0.0614187780894155,12,2
mp-1205532,Rb3GdF6,<PROJECT_ROOT>/external_datasets/functional_protocol_round4_widechem_boost/meta_gga_r2scan/cif/mp-1205532.cif,train,-3.4283983793749995,-6.05725326538086,-3.5727172858699743,-3.568364676018832,-2.8093934586016798,10,3
mp-1014251,HfZnN2,<PROJECT_ROOT>/external_datasets/functional_protocol_round4_widechem_boost/meta_gga_r2scan/cif/mp-1014251.cif,train,-1.2424049356250002,-7.957202911376953,-1.0994851562462469,-1.0962388716512017,-0.5301792762724669,4,3
mp-977537,ZrCdRh2,<PROJECT_ROOT>/external_datasets/functional_protocol_round4_widechem_boost/meta_gga_r2scan/cif/mp-977537.cif,train,-0.6917102562499977,-6.6564621925354,-0.6477790188084516,-0.6470244053110488,-0.5154412989930863,4,3
mp-978537,SmHoZn2,<PROJECT_ROOT>/external_datasets/functional_protocol_round4_widechem_boost/meta_gga_r2scan/cif/mp-978537.cif,train,-0.3618346012499991,-3.286928415298462,-0.4127267220354307,-0.415094500604102,-0.8279676604540107,4,3
mp-23355,PAuCl4,<PROJECT_ROOT>/external_datasets/functional_protocol_round4_widechem_boost/meta_gga_r2scan/cif/mp-23355.cif,train,-0.6611671746626987,-3.2600720723470054,-0.7254255611671119,-0.7305735811231919,-1.6282416715260677,24,3
mp-1206818,Dy2MgPd2,<PROJECT_ROOT>/external_datasets/functional_protocol_round4_widechem_boost/meta_gga_r2scan/cif/mp-1206818.cif,train,-0.7988695250000035,-5.011736679077148,-0.8041433630206498,-0.8024076069530901,-0.4997411744477519,10,3
mp-1048047,MgFe4O9,<PROJECT_ROOT>/external_datasets/functional_protocol_round4_widechem_boost/meta_gga_r2scan/cif/mp-1048047.cif,train,-1.3258476738392857,-5.893368312290737,-0.6273759429750481,-0.6356648569009957,-2.0810154186520573,28,3
mp-863702,Er2MgIn,<PROJECT_ROOT>/external_datasets/functional_protocol_round4_widechem_boost/meta_gga_r2scan/cif/mp-863702.cif,train,-0.3689567854166711,-3.66425895690918,-0.3552729134885775,-0.3574102526689797,-0.7301013449694154,4,3
