id,formula,cif_path,split,y_true,model_energy_per_atom,pred_element_reference,pred_affine_energy_composition,pred_composition_only_linear,natoms,nelements
mp-1102378,NdRe2,<PROJECT_ROOT>/external_datasets/functional_protocol_round4_widechem_boost/meta_gga_r2scan/cif/mp-1102378.cif,train,-0.0110741149999948,-9.849802017211914,0.0420474761128577,0.0414552869873947,-0.0546400341778586,12,2
mp-1226644,CeAl2Cu3,<PROJECT_ROOT>/external_datasets/functional_protocol_round4_widechem_boost/meta_gga_r2scan/cif/mp-1226644.cif,train,-0.3980936016666684,-4.648127555847168,-0.3964849034121407,-0.3959970335026632,-0.3168297309999572,6,3
mp-2067,ThGa2,<PROJECT_ROOT>/external_datasets/functional_protocol_round4_widechem_boost/meta_gga_r2scan/cif/mp-2067.cif,train,-0.7449632983333316,-5.125533739725749,-0.6752889056578439,-0.6743486401403365,-0.5217704974676086,6,2
mp-866281,Er2PdRu,<PROJECT_ROOT>/external_datasets/functional_protocol_round4_widechem_boost/meta_gga_r2scan/cif/mp-866281.cif,train,-0.7369339729166668,-6.597249507904053,-0.7589956930017445,-0.7592415782676909,-0.7991417091256661,4,3
mp-23262,Bi2O3,<PROJECT_ROOT>/external_datasets/functional_protocol_round4_widechem_boost/meta_gga_r2scan/cif/mp-23262.cif,train,-1.3195672397500005,-5.743766784667969,-1.572350174062107,-1.5744922892300366,-1.9220961815733903,20,2
mp-1106363,Ho3Sb4Au3,<PROJECT_ROOT>/external_datasets/functional_protocol_round4_widechem_boost/meta_gga_r2scan/cif/mp-1106363.cif,train,-0.9141776789999996,-4.799186325073242,-0.8635611619753467,-0.8623152024405156,-0.6601316828545539,20,3
mp-7571,KNbF6,<PROJECT_ROOT>/external_datasets/functional_protocol_round4_widechem_boost/meta_gga_r2scan/cif/mp-7571.cif,train,-3.2635532110937504,-5.895343780517578,-3.421961480318174,-3.4194832713667704,-3.0173409914146143,16,3
mp-4659,Cd(PO3)2,<PROJECT_ROOT>/external_datasets/functional_protocol_round4_widechem_boost/meta_gga_r2scan/cif/mp-4659.cif,train,-2.195618058161374,-6.572726779513889,-2.391612747761643,-2.391740396421248,-2.4124541150811085,72,3
mp-27772,Nb3I8,<PROJECT_ROOT>/external_datasets/functional_protocol_round4_widechem_boost/meta_gga_r2scan/cif/mp-27772.cif,train,-0.6423042081818214,-4.377557581121272,-0.5956415289332382,-0.5979403453947523,-0.970972366164936,22,2
mp-865429,YbYRh2,<PROJECT_ROOT>/external_datasets/functional_protocol_round4_widechem_boost/meta_gga_r2scan/cif/mp-865429.cif,train,-0.9733468437500008,-6.436577320098877,-0.8585978812349131,-0.8579372416297106,-0.7507343696094124,4,3
mp-865669,TiSiTc2,<PROJECT_ROOT>/external_datasets/functional_protocol_round4_widechem_boost/meta_gga_r2scan/cif/mp-865669.cif,train,-0.5824303279166685,-9.0618896484375,-0.5357822172338516,-0.5349697646066822,-0.4031319905377299,4,3
mp-540796,Cs2Sn2O3,<PROJECT_ROOT>/external_datasets/functional_protocol_round4_widechem_boost/meta_gga_r2scan/cif/mp-540796.cif,train,-1.577504956607143,-4.943246023995536,-1.7074833563403828,-1.7074797259366514,-1.706890615469418,28,3
mp-1187378,TbYbPd2,<PROJECT_ROOT>/external_datasets/functional_protocol_round4_widechem_boost/meta_gga_r2scan/cif/mp-1187378.cif,train,-0.9502917662500004,-5.00789213180542,-0.956715501762142,-0.9548526208398104,-0.6525604428686198,4,3
mp-8936,SnSe,<PROJECT_ROOT>/external_datasets/functional_protocol_round4_widechem_boost/meta_gga_r2scan/cif/mp-8936.cif,train,-0.3659070845312513,-4.130730628967285,-0.4481600140902406,-0.4499415595877085,-0.7390353294167622,4,2
mp-3045,ErFe4B,<PROJECT_ROOT>/external_datasets/functional_protocol_round4_widechem_boost/meta_gga_r2scan/cif/mp-3045.cif,train,-0.185940610138888,-7.756848017374675,-0.2890544147081462,-0.2879080363188935,-0.101883682370093,12,3
mp-1226055,CsW3Br7,<PROJECT_ROOT>/external_datasets/functional_protocol_round4_widechem_boost/meta_gga_r2scan/cif/mp-1226055.cif,train,-0.8604432104545481,-5.388348319313743,-1.159547702732138,-1.1589234982852137,-1.0576330081183731,44,3
mp-1070837,TbMgCo4,<PROJECT_ROOT>/external_datasets/functional_protocol_round4_widechem_boost/meta_gga_r2scan/cif/mp-1070837.cif,train,-0.0779670774999985,-5.913642247517903,-0.1312849497379344,-0.1302766372024928,0.0333435860526077,6,3
mp-1106215,TiPbO3,<PROJECT_ROOT>/external_datasets/functional_protocol_round4_widechem_boost/meta_gga_r2scan/cif/mp-1106215.cif,train,-2.534711166083332,-7.598889923095703,-2.6878530481088845,-2.6851475761044243,-2.2461270166771383,20,3
mp-1201003,Cs4FeO4,<PROJECT_ROOT>/external_datasets/functional_protocol_round4_widechem_boost/meta_gga_r2scan/cif/mp-1201003.cif,train,-1.5337228933333336,-4.467787000868055,-1.2650365568633202,-1.2682197906765564,-1.784767397590538,36,3
mp-1068869,ThSi3Ir,<PROJECT_ROOT>/external_datasets/functional_protocol_round4_widechem_boost/meta_gga_r2scan/cif/mp-1068869.cif,train,-0.8619213890000026,-7.342173004150391,-0.8240559505962137,-0.8237259572934335,-0.7701775028436726,5,3
mp-1221224,Na3BrCl2,<PROJECT_ROOT>/external_datasets/functional_protocol_round4_widechem_boost/meta_gga_r2scan/cif/mp-1221224.cif,train,-1.95786007875,-3.2663358052571616,-1.8991484257551643,-1.8952449099477848,-1.261816180820458,6,3
mp-676398,Rb2CrCl4,<PROJECT_ROOT>/external_datasets/functional_protocol_round4_widechem_boost/meta_gga_r2scan/cif/mp-676398.cif,train,-1.844852303214284,-4.263362067086356,-1.7862627466494434,-1.7836424104790165,-1.3584369566730408,7,3
mp-21162,SrPb3,<PROJECT_ROOT>/external_datasets/functional_protocol_round4_widechem_boost/meta_gga_r2scan/cif/mp-21162.cif,train,-0.4240186124999994,-3.5438601970672607,-0.354564602531743,-0.3534008908752177,-0.1645638444731749,4,2
mp-19066,W3O8,<PROJECT_ROOT>/external_datasets/functional_protocol_round4_widechem_boost/meta_gga_r2scan/cif/mp-19066.cif,train,-2.2128194909090912,-7.514401522549716,-1.1075669713284384,-1.1151011147511714,-2.337676641238305,22,2
mp-10405,Yb(AlSi)2,<PROJECT_ROOT>/external_datasets/functional_protocol_round4_widechem_boost/meta_gga_r2scan/cif/mp-10405.cif,train,-0.3808198290000007,-4.245084762573242,-0.2925646523151295,-0.2946820067077995,-0.6382679349430043,5,3
mp-10810,TiAgF6,<PROJECT_ROOT>/external_datasets/functional_protocol_round4_widechem_boost/meta_gga_r2scan/cif/mp-10810.cif,train,-2.722881622708333,-5.246786117553711,-2.8307010018311978,-2.8314953004978154,-2.9603872071183583,8,3
mp-23174,ReCl3,<PROJECT_ROOT>/external_datasets/functional_protocol_round4_widechem_boost/meta_gga_r2scan/cif/mp-23174.cif,train,-0.771420223749999,-5.164871533711751,-0.8319608668780853,-0.8352189486657933,-1.3639122364689915,24,2
mp-17279,SiO2,<PROJECT_ROOT>/external_datasets/functional_protocol_round4_widechem_boost/meta_gga_r2scan/cif/mp-17279.cif,train,-3.0175559618750007,-7.894064585367839,-3.1861764509834893,-3.1821173517236616,-2.523441887741205,48,2
mp-1078610,EuGe3,<PROJECT_ROOT>/external_datasets/functional_protocol_round4_widechem_boost/meta_gga_r2scan/cif/mp-1078610.cif,train,-0.3634303049999978,-6.403896331787109,-0.3550379260315148,-0.3566530302720778,-0.6187381548137307,8,2
mp-1646,Li3Hg,<PROJECT_ROOT>/external_datasets/functional_protocol_round4_widechem_boost/meta_gga_r2scan/cif/mp-1646.cif,train,-0.2939551318750002,-1.7834290266036987,-0.378726516720989,-0.3797748805875169,-0.5498942868993368,4,2
mp-1104014,Mn2ZnTe4,<PROJECT_ROOT>/external_datasets/functional_protocol_round4_widechem_boost/meta_gga_r2scan/cif/mp-1104014.cif,train,-0.5102195112807887,-4.821267809186663,-0.4984282903860659,-0.4982852463030687,-0.475073291703424,14,3
mp-1080853,CeSe2,<PROJECT_ROOT>/external_datasets/functional_protocol_round4_widechem_boost/meta_gga_r2scan/cif/mp-1080853.cif,train,-1.811534970625,-5.884883880615234,-1.7854538936089694,-1.7829799280005618,-1.381526220993369,24,2
mp-1187931,YbAlZn2,<PROJECT_ROOT>/external_datasets/functional_protocol_round4_widechem_boost/meta_gga_r2scan/cif/mp-1187931.cif,train,-0.3182002137500017,-2.2290053367614746,-0.3453449717888897,-0.3449436820964751,-0.2798258671774714,4,3
mp-866141,TiFe2Si,<PROJECT_ROOT>/external_datasets/functional_protocol_round4_widechem_boost/meta_gga_r2scan/cif/mp-866141.cif,train,-0.5201727229166675,-8.2435884475708,-0.6908058112234947,-0.68889758954671,-0.3792479067308775,4,3
