calibration,coefficient,value
element_reference,mu_Z1,1.8439536551396858
element_reference,mu_Z2,0.0
element_reference,mu_Z3,3.6375548182154387
element_reference,mu_Z4,1.5225680368670953
element_reference,mu_Z5,-1.314477791357007
element_reference,mu_Z6,-3.9418183610774684
element_reference,mu_Z7,-2.7717640124976732
element_reference,mu_Z8,0.9589846961876624
element_reference,mu_Z9,3.993307204250081
element_reference,mu_Z10,0.0
element_reference,mu_Z11,4.209295468240991
element_reference,mu_Z12,3.6165183960668714
element_reference,mu_Z13,1.6324699156976876
element_reference,mu_Z14,-0.1924274907072829
element_reference,mu_Z15,-0.029226551742469294
element_reference,mu_Z16,1.388491253966542
element_reference,mu_Z17,3.8017259199512266
element_reference,mu_Z18,0.0
element_reference,mu_Z19,4.100815633010024
element_reference,mu_Z20,3.467434097508599
element_reference,mu_Z21,-0.9135406732876642
element_reference,mu_Z22,-2.556626192389796
element_reference,mu_Z23,-3.0040924538288523
element_reference,mu_Z24,-1.8868640363316374
element_reference,mu_Z25,-2.872590649884656
element_reference,mu_Z26,-3.41898983884887
element_reference,mu_Z27,-1.6607553173955458
element_reference,mu_Z28,-0.3007170714654182
element_reference,mu_Z29,1.1478330471187634
element_reference,mu_Z30,4.104782522131003
element_reference,mu_Z31,2.2581827061987854
element_reference,mu_Z32,0.6191313905869831
element_reference,mu_Z33,1.0049383978019562
element_reference,mu_Z34,2.1409644523301687
element_reference,mu_Z35,4.064025557560739
element_reference,mu_Z36,0.0
element_reference,mu_Z37,4.750425894049859
element_reference,mu_Z38,3.7742523451901397
element_reference,mu_Z39,-1.059188459684107
element_reference,mu_Z40,-3.1121502154124263
element_reference,mu_Z41,-4.962012451896096
element_reference,mu_Z42,-5.6848542969673295
element_reference,mu_Z43,-5.224216460794073
element_reference,mu_Z44,-4.028400787807546
element_reference,mu_Z45,-1.9981322753214423
element_reference,mu_Z46,0.05234718182991839
element_reference,mu_Z47,2.6815171324214417
element_reference,mu_Z48,4.3594916656464
element_reference,mu_Z49,2.6277289060868014
element_reference,mu_Z50,1.2639735177017926
element_reference,mu_Z51,1.2645572484516139
element_reference,mu_Z52,2.4315856273185092
element_reference,mu_Z53,3.907730820508839
element_reference,mu_Z54,0.0
element_reference,mu_Z55,4.394137551123958
element_reference,mu_Z56,3.5256241740188052
element_reference,mu_Z57,0.34715125166446326
element_reference,mu_Z58,-0.3633524947400722
element_reference,mu_Z59,0.46171728307847726
element_reference,mu_Z60,0.8128126072434027
element_reference,mu_Z61,0.8532364303358371
element_reference,mu_Z62,0.6771499304441756
element_reference,mu_Z63,-4.733854280027673
element_reference,mu_Z64,-8.83805068917996
element_reference,mu_Z65,0.9482809844694476
element_reference,mu_Z66,1.2378421236410437
element_reference,mu_Z67,0.7134710969588104
element_reference,mu_Z68,0.9371280250042843
element_reference,mu_Z69,1.1291951565678087
element_reference,mu_Z70,5.289081214013659
element_reference,mu_Z71,0.8786668306133466
element_reference,mu_Z72,-4.6137009086673855
element_reference,mu_Z73,-6.5035377516502955
element_reference,mu_Z74,-2.606194687881686
element_reference,mu_Z75,-7.062836596132417
element_reference,mu_Z76,-6.909689810284521
element_reference,mu_Z77,-3.613903887121647
element_reference,mu_Z78,-0.5072321093760347
element_reference,mu_Z79,1.9869842591011575
element_reference,mu_Z80,5.012378896194232
element_reference,mu_Z81,2.9503518795717047
element_reference,mu_Z82,1.5549151586103547
element_reference,mu_Z83,1.3574494783355504
element_reference,mu_Z84,0.0
element_reference,mu_Z85,0.0
element_reference,mu_Z86,0.0
element_reference,mu_Z87,0.0
element_reference,mu_Z88,0.0
element_reference,mu_Z89,1.3016793868505128
element_reference,mu_Z90,-1.9138605787218088
element_reference,mu_Z91,-1.9074927689196577
element_reference,mu_Z92,-5.854537326173087
element_reference,mu_Z93,-6.634752060527369
element_reference,mu_Z94,0.0
element_reference,mu_Z95,0.0
element_reference,mu_Z96,0.0
element_reference,mu_Z97,0.0
element_reference,mu_Z98,0.0
element_reference,mu_Z99,0.0
element_reference,mu_Z100,0.0
element_reference,mu_Z101,0.0
element_reference,mu_Z102,0.0
element_reference,mu_Z103,0.0
element_reference,mu_Z104,0.0
element_reference,mu_Z105,0.0
element_reference,mu_Z106,0.0
element_reference,mu_Z107,0.0
element_reference,mu_Z108,0.0
element_reference,mu_Z109,0.0
element_reference,mu_Z110,0.0
element_reference,mu_Z111,0.0
element_reference,mu_Z112,0.0
element_reference,mu_Z113,0.0
element_reference,mu_Z114,0.0
element_reference,mu_Z115,0.0
element_reference,mu_Z116,0.0
element_reference,mu_Z117,0.0
element_reference,mu_Z118,0.0
element_reference,bias,-5.336647253030691
affine_energy_composition,alpha_energy,0.9883427086114139
affine_energy_composition,beta_Z1,-1.8131977030821134
affine_energy_composition,beta_Z2,0.0
affine_energy_composition,beta_Z3,-3.5966280444131806
affine_energy_composition,beta_Z4,-1.4968287117870864
affine_energy_composition,beta_Z5,1.3059322184608813
affine_energy_composition,beta_Z6,3.916771365118609
affine_energy_composition,beta_Z7,2.7398582833780454
affine_energy_composition,beta_Z8,-0.9782017750106119
affine_energy_composition,beta_Z9,-3.9871688137200625
affine_energy_composition,beta_Z10,0.0
affine_energy_composition,beta_Z11,-4.165103451964217
affine_energy_composition,beta_Z12,-3.556981789562521
affine_energy_composition,beta_Z13,-1.6072486616293562
affine_energy_composition,beta_Z14,0.19413219863506845
affine_energy_composition,beta_Z15,0.03134573158521303
affine_energy_composition,beta_Z16,-1.3771746290016906
affine_energy_composition,beta_Z17,-3.7698039533489065
affine_energy_composition,beta_Z18,0.0
affine_energy_composition,beta_Z19,-4.047111034842802
affine_energy_composition,beta_Z20,-3.4323884871258215
affine_energy_composition,beta_Z21,0.9011481612701286
affine_energy_composition,beta_Z22,2.5125313403785046
affine_energy_composition,beta_Z23,2.971659002287779
affine_energy_composition,beta_Z24,1.8652085895443127
affine_energy_composition,beta_Z25,2.853513024917633
affine_energy_composition,beta_Z26,3.394987639455803
affine_energy_composition,beta_Z27,1.656137238969274
affine_energy_composition,beta_Z28,0.3065297969988257
affine_energy_composition,beta_Z29,-1.1151350565921725
affine_energy_composition,beta_Z30,-4.0446618652999025
affine_energy_composition,beta_Z31,-2.224654020480543
affine_energy_composition,beta_Z32,-0.6034782507184665
affine_energy_composition,beta_Z33,-0.9922099763748853
affine_energy_composition,beta_Z34,-2.1219596331160564
affine_energy_composition,beta_Z35,-4.030681675979759
affine_energy_composition,beta_Z36,0.0
affine_energy_composition,beta_Z37,-4.714545978136086
affine_energy_composition,beta_Z38,-3.7305050591832276
affine_energy_composition,beta_Z39,1.037138129580711
affine_energy_composition,beta_Z40,3.073062286809893
affine_energy_composition,beta_Z41,4.902579001242344
affine_energy_composition,beta_Z42,5.625432563827275
affine_energy_composition,beta_Z43,5.173810200055514
affine_energy_composition,beta_Z44,3.994073791158455
affine_energy_composition,beta_Z45,1.978691919152692
affine_energy_composition,beta_Z46,-0.046510850703674556
affine_energy_composition,beta_Z47,-2.6412830575265005
affine_energy_composition,beta_Z48,-4.294137882309356
affine_energy_composition,beta_Z49,-2.5876820470367403
affine_energy_composition,beta_Z50,-1.2384770918696422
affine_energy_composition,beta_Z51,-1.2454469257803769
affine_energy_composition,beta_Z52,-2.409864059731183
affine_energy_composition,beta_Z53,-3.863113164560745
affine_energy_composition,beta_Z54,0.0
affine_energy_composition,beta_Z55,-4.332314818130348
affine_energy_composition,beta_Z56,-3.4953244960186862
affine_energy_composition,beta_Z57,-0.36294007179438526
affine_energy_composition,beta_Z58,0.34497132534088376
affine_energy_composition,beta_Z59,-0.4583612749901052
affine_energy_composition,beta_Z60,-0.8142899027168403
affine_energy_composition,beta_Z61,-0.8515670815077555
affine_energy_composition,beta_Z62,-0.6838873200680179
affine_energy_composition,beta_Z63,4.669549551211536
affine_energy_composition,beta_Z64,8.740114257278368
affine_energy_composition,beta_Z65,-0.9463719364932143
affine_energy_composition,beta_Z66,-1.2432247834129138
affine_energy_composition,beta_Z67,-0.6927334796693201
affine_energy_composition,beta_Z68,-0.9305664751978052
affine_energy_composition,beta_Z69,-1.1322844488402493
affine_energy_composition,beta_Z70,-5.260488179546505
affine_energy_composition,beta_Z71,-0.8711287042095368
affine_energy_composition,beta_Z72,4.5658533504264485
affine_energy_composition,beta_Z73,6.436130093721754
affine_energy_composition,beta_Z74,2.6019333938922853
affine_energy_composition,beta_Z75,6.992795117015816
affine_energy_composition,beta_Z76,6.892259404190997
affine_energy_composition,beta_Z77,3.5770248191610032
affine_energy_composition,beta_Z78,0.4997339283938982
affine_energy_composition,beta_Z79,-1.955160837732789
