calibration,coefficient,value
element_reference,mu_Z1,1.8877816024223901
element_reference,mu_Z2,5.3402111951178854
element_reference,mu_Z3,3.5660681982528364
element_reference,mu_Z4,1.594855751019708
element_reference,mu_Z5,-1.3661602868113805
element_reference,mu_Z6,-3.8374936650882336
element_reference,mu_Z7,-2.754612128557955
element_reference,mu_Z8,1.0101177389983238
element_reference,mu_Z9,3.9351620804479013
element_reference,mu_Z10,0.0
element_reference,mu_Z11,4.1425693950873
element_reference,mu_Z12,3.7238758314103872
element_reference,mu_Z13,1.612923228681477
element_reference,mu_Z14,-0.1545902674116631
element_reference,mu_Z15,-0.05977759486466811
element_reference,mu_Z16,1.4758769074095535
element_reference,mu_Z17,3.736885141672105
element_reference,mu_Z18,0.0
element_reference,mu_Z19,4.329819535281371
element_reference,mu_Z20,3.4594143632120353
element_reference,mu_Z21,-0.9360581617868068
element_reference,mu_Z22,-2.541968360471145
element_reference,mu_Z23,-3.1131675977823385
element_reference,mu_Z24,-3.860064281334885
element_reference,mu_Z25,-3.132364549040224
element_reference,mu_Z26,-3.0873288301366784
element_reference,mu_Z27,-1.7702618869152127
element_reference,mu_Z28,-0.36533152899385196
element_reference,mu_Z29,1.2174028547013338
element_reference,mu_Z30,4.0959298296146365
element_reference,mu_Z31,2.330240317597652
element_reference,mu_Z32,0.6873404358772772
element_reference,mu_Z33,0.7839489195673396
element_reference,mu_Z34,2.089904777571324
element_reference,mu_Z35,3.9472134816363313
element_reference,mu_Z36,5.289428951876268
element_reference,mu_Z37,4.448979068236427
element_reference,mu_Z38,3.7923983294951102
element_reference,mu_Z39,-1.0276415300052375
element_reference,mu_Z40,-3.103364368471284
element_reference,mu_Z41,-4.854523125678224
element_reference,mu_Z42,-5.098840089816978
element_reference,mu_Z43,-5.020302609538292
element_reference,mu_Z44,-3.926466473157495
element_reference,mu_Z45,-1.9550097772844586
element_reference,mu_Z46,0.16716891611781082
element_reference,mu_Z47,2.45090274389307
element_reference,mu_Z48,4.426195445715407
element_reference,mu_Z49,2.698560053740988
element_reference,mu_Z50,1.2844748979608824
element_reference,mu_Z51,1.2674660840144836
element_reference,mu_Z52,2.3323730025652236
element_reference,mu_Z53,3.9895024521222795
element_reference,mu_Z54,5.259569003744382
element_reference,mu_Z55,4.573799237585982
element_reference,mu_Z56,3.5375021769276804
element_reference,mu_Z57,0.5874003846161004
element_reference,mu_Z58,-0.3669109241493899
element_reference,mu_Z59,0.6641766767871152
element_reference,mu_Z60,0.691728281003961
element_reference,mu_Z61,0.6552087882093394
element_reference,mu_Z62,0.7635018451497235
element_reference,mu_Z63,-4.817036451400916
element_reference,mu_Z64,-8.790169670991812
element_reference,mu_Z65,0.8513649363161512
element_reference,mu_Z66,0.8873615530466786
element_reference,mu_Z67,0.8788253117578008
element_reference,mu_Z68,0.9065729966366678
element_reference,mu_Z69,0.9809395585160393
element_reference,mu_Z70,4.15485388698698
element_reference,mu_Z71,0.9486290636593689
element_reference,mu_Z72,-4.571727540448262
element_reference,mu_Z73,-6.573896010698099
element_reference,mu_Z74,-6.633416016732152
element_reference,mu_Z75,-7.2112164425616845
element_reference,mu_Z76,-5.823688761413341
element_reference,mu_Z77,-3.4206223134945413
element_reference,mu_Z78,-0.6108063050460186
element_reference,mu_Z79,2.103520184411992
element_reference,mu_Z80,5.025143195815078
element_reference,mu_Z81,2.980242181145014
element_reference,mu_Z82,1.617292573628707
element_reference,mu_Z83,1.4103519107497513
element_reference,mu_Z84,0.0
element_reference,mu_Z85,0.0
element_reference,mu_Z86,0.0
element_reference,mu_Z87,0.0
element_reference,mu_Z88,0.0
element_reference,mu_Z89,1.2890784964957736
element_reference,mu_Z90,-1.9933406257927333
element_reference,mu_Z91,-4.216139641856952
element_reference,mu_Z92,-5.633390215720521
element_reference,mu_Z93,-6.877414588952504
element_reference,mu_Z94,-8.376793634961368
element_reference,mu_Z95,0.0
element_reference,mu_Z96,0.0
element_reference,mu_Z97,0.0
element_reference,mu_Z98,0.0
element_reference,mu_Z99,0.0
element_reference,mu_Z100,0.0
element_reference,mu_Z101,0.0
element_reference,mu_Z102,0.0
element_reference,mu_Z103,0.0
element_reference,mu_Z104,0.0
element_reference,mu_Z105,0.0
element_reference,mu_Z106,0.0
element_reference,mu_Z107,0.0
element_reference,mu_Z108,0.0
element_reference,mu_Z109,0.0
element_reference,mu_Z110,0.0
element_reference,mu_Z111,0.0
element_reference,mu_Z112,0.0
element_reference,mu_Z113,0.0
element_reference,mu_Z114,0.0
element_reference,mu_Z115,0.0
element_reference,mu_Z116,0.0
element_reference,mu_Z117,0.0
element_reference,mu_Z118,0.0
element_reference,bias,-5.346917827514029
affine_energy_composition,alpha_energy,1.002269473770189
affine_energy_composition,beta_Z1,-1.8936979329868144
affine_energy_composition,beta_Z2,-5.353929527355362
affine_energy_composition,beta_Z3,-3.574238973969709
affine_energy_composition,beta_Z4,-1.5994103677109965
affine_energy_composition,beta_Z5,1.369215776259185
affine_energy_composition,beta_Z6,3.844433733588094
affine_energy_composition,beta_Z7,2.7616961134829188
affine_energy_composition,beta_Z8,-1.0064071257730243
affine_energy_composition,beta_Z9,-3.9368727706960054
affine_energy_composition,beta_Z10,0.0
