id,formula,cif_path,split,y_true,model_energy_per_atom,pred_element_reference,pred_affine_energy_composition,pred_composition_only_linear,natoms,nelements
mp-1111421,K3LuCl6,<PROJECT_ROOT>/external_datasets/functional_protocol_round4_widechem_boost/meta_gga_r2scan/cif/mp-1111421.cif,train,-2.2910479652916664,-3.95550422668457,-2.247084115181269,-2.2499348646843123,-1.849851217227466,10,3
mp-1228329,Ba2PtAu,<PROJECT_ROOT>/external_datasets/functional_protocol_round4_widechem_boost/meta_gga_r2scan/cif/mp-1228329.cif,train,-0.7671496675,-4.022584915161133,-0.7093853076932146,-0.7071162606621035,-1.025561852422984,4,3
mp-1214710,BaAs2F12,<PROJECT_ROOT>/external_datasets/functional_protocol_round4_widechem_boost/meta_gga_r2scan/cif/mp-1214710.cif,train,-2.6255550048333323,-4.693317667643229,-2.7821697843712863,-2.779997583562138,-3.084851455080495,60,3
mp-863724,InPd2Au,<PROJECT_ROOT>/external_datasets/functional_protocol_round4_widechem_boost/meta_gga_r2scan/cif/mp-863724.cif,train,-0.434341507500001,-4.489234447479248,-0.3354495659752947,-0.3368105237936518,-0.1458091862785808,4,3
mp-1094694,MgCd2,<PROJECT_ROOT>/external_datasets/functional_protocol_round4_widechem_boost/meta_gga_r2scan/cif/mp-1094694.cif,train,-0.0698242999999981,-1.2088971932729085,-0.0714993418374272,-0.0727469752173393,0.1023500344612182,6,2
mp-867343,Li3Cd,<PROJECT_ROOT>/external_datasets/functional_protocol_round4_widechem_boost/meta_gga_r2scan/cif/mp-867343.cif,train,-0.1753756374999993,-1.8360188007354736,-0.2904283413888491,-0.2903872864843686,-0.2961490680529187,4,2
mp-13944,Li3AlN2,<PROJECT_ROOT>/external_datasets/functional_protocol_round4_widechem_boost/meta_gga_r2scan/cif/mp-13944.cif,train,-1.0450837983333336,-5.203509012858073,-1.012009196624228,-1.0153185284669295,-0.5508759133412708,48,3
mp-7206,TcAgO4,<PROJECT_ROOT>/external_datasets/functional_protocol_round4_widechem_boost/meta_gga_r2scan/cif/mp-7206.cif,train,-1.268720166666668,-6.540063222249349,-1.4025347218201576,-1.3981699871301911,-2.0107313409365286,12,3
mp-3346566,Ca5Mg(CO3)6,<PROJECT_ROOT>/external_datasets/functional_protocol_round4_widechem_boost/meta_gga_r2scan/cif/mp-3346566.cif,train,-2.374640989416666,-7.423846944173177,-2.6177696217770547,-2.620265856374142,-2.2699360075248918,30,4
mp-1205756,DyMgAu,<PROJECT_ROOT>/external_datasets/functional_protocol_round4_widechem_boost/meta_gga_r2scan/cif/mp-1205756.cif,train,-0.7490560766666666,-3.834913465711805,-0.7387349206398444,-0.7398595263548611,-0.582028627521185,9,3
mp-31430,Na2In,<PROJECT_ROOT>/external_datasets/functional_protocol_round4_widechem_boost/meta_gga_r2scan/cif/mp-31430.cif,train,-0.1758322733333332,-1.895607630411784,-0.1853714673171158,-0.1859142317734559,-0.1097408664278885,24,2
mp-556993,NiBiPO5,<PROJECT_ROOT>/external_datasets/functional_protocol_round4_widechem_boost/meta_gga_r2scan/cif/mp-556993.cif,train,-1.8805934405282727,-6.314171314239502,-1.7470224343285778,-1.743239856023436,-2.274099450489431,32,4
