id,formula,cif_path,split,y_true,model_energy_per_atom,pred_element_reference,pred_affine_energy_composition,pred_composition_only_linear,natoms,nelements
mp-1187428,Ti2FeRu,<PROJECT_ROOT>/external_datasets/functional_protocol_round4_widechem_boost/meta_gga_r2scan/cif/mp-1187428.cif,train,-0.5072637695833322,-8.95205020904541,-0.580699375472264,-0.5807923230160554,-0.5397438266604785,4,3
mp-569421,Hg9P5I6,<PROJECT_ROOT>/external_datasets/functional_protocol_round4_widechem_boost/meta_gga_r2scan/cif/mp-569421.cif,train,-0.2163795954940496,-2.093594741821289,-0.1898976893445616,-0.1893654171797019,-0.4244331890979901,80,3
mp-3412,Eu(CuSi)2,<PROJECT_ROOT>/external_datasets/functional_protocol_round4_widechem_boost/meta_gga_r2scan/cif/mp-3412.cif,train,-0.4882002929999999,-6.323432159423828,-0.4382320765454839,-0.4381576589011668,-0.4710227812805676,5,3
mp-20127,NpAsSe,<PROJECT_ROOT>/external_datasets/functional_protocol_round4_widechem_boost/meta_gga_r2scan/cif/mp-20127.cif,train,-1.461288816770832,-7.96090571085612,-1.279467586070811,-1.279706219800392,-1.1743182194815187,6,3
mp-1187654,TmMg5,<PROJECT_ROOT>/external_datasets/functional_protocol_round4_widechem_boost/meta_gga_r2scan/cif/mp-1187654.cif,train,0.0248998441666662,-2.0671470959981284,0.013050945587905,0.0133755470013747,-0.1299784287676472,6,2
mp-28283,CsTiCl3,<PROJECT_ROOT>/external_datasets/functional_protocol_round4_widechem_boost/meta_gga_r2scan/cif/mp-28283.cif,train,-1.9461541788333327,-4.546529006958008,-1.8481084398702092,-1.8486119852367189,-1.626230851718406,10,3
mp-1093909,SrCaMg2,<PROJECT_ROOT>/external_datasets/functional_protocol_round4_widechem_boost/meta_gga_r2scan/cif/mp-1093909.cif,train,1.5085033274999995,-0.3267487287521362,1.3452780098799129,1.349615750428164,-0.5660639960239584,4,3
mp-865224,Th2BiTe,<PROJECT_ROOT>/external_datasets/functional_protocol_round4_widechem_boost/meta_gga_r2scan/cif/mp-865224.cif,train,-0.9568619362500002,-6.305983543395996,-0.8980766313143436,-0.8985369583334171,-0.6952423773653643,4,3
mp-1019052,ReN,<PROJECT_ROOT>/external_datasets/functional_protocol_round4_widechem_boost/meta_gga_r2scan/cif/mp-1019052.cif,train,-0.0085837256249969,-10.343921025594076,-0.0140889125202274,-0.013412339009573,-0.3122080270012658,6,2
mp-4334,Sm(CoGe)2,<PROJECT_ROOT>/external_datasets/functional_protocol_round4_widechem_boost/meta_gga_r2scan/cif/mp-4334.cif,train,-0.5591220359999994,-6.234244155883789,-0.6068581169845304,-0.6075266410080067,-0.3122858543700547,5,3
