id,formula,cif_path,split,y_true,canonical_reference_prediction,canonical_reference_col,natoms,nelements
mb-mp-e-form-090598,Li4Co3Ni3(PO4)6,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-090598.cif,train,-2.147469428321429,-2.0834306419218507,pred_affine_energy_composition,40,5
mb-mp-e-form-127644,Li5Ti12O24,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-127644.cif,train,-3.2634477117073177,-3.3625605257579707,pred_affine_energy_composition,41,3
mb-mp-e-form-037185,Al9Ir2,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-037185.cif,train,-0.5152909995454539,-0.4476861463603114,pred_affine_energy_composition,22,2
mb-mp-e-form-109201,Sr2CoWO6,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-109201.cif,train,-2.6150670905,-2.2482180686156994,pred_affine_energy_composition,10,4
mb-mp-e-form-073363,LiHoSe2,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-073363.cif,train,-1.680186983046875,-1.67510730444035,pred_affine_energy_composition,8,3
mb-mp-e-form-075801,YBiO3,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-075801.cif,train,-1.7175577277499996,-1.868046294051914,pred_affine_energy_composition,5,3
mb-mp-e-form-055202,NiH9C4(NO2)3,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-055202.cif,train,-0.9571769549878254,-0.8869756776980324,pred_affine_energy_composition,92,5
mb-mp-e-form-050851,LiSm(CuP)2,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-050851.cif,train,-0.8025117844642858,-0.7517029999604246,pred_affine_energy_composition,6,4
mb-mp-e-form-132489,SmTh4O10,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-132489.cif,train,-4.136365133666667,-4.233219530066494,pred_affine_energy_composition,15,3
mb-mp-e-form-118275,BaMg2V2O8,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-118275.cif,train,-2.878354352692308,-2.814095474310262,pred_affine_energy_composition,52,4
mb-mp-e-form-126085,NaAlSi3O8,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-126085.cif,train,-3.224330112692308,-3.2882342791270727,pred_affine_energy_composition,26,4
mb-mp-e-form-075256,Np(IO3)2,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-075256.cif,train,-1.716429942083333,-1.8291612168857831,pred_affine_energy_composition,36,3
mb-mp-e-form-015970,Li(Mg2Si)2,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-015970.cif,train,-0.0914353757142859,-0.1021783542801344,pred_affine_energy_composition,7,3
mb-mp-e-form-089707,Ti2N2O,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-089707.cif,train,-2.144020997868666,-2.050942837625728,pred_affine_energy_composition,40,3
mb-mp-e-form-076291,CsNa5(FeO3)2,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-076291.cif,train,-1.75468017169335,-1.514298102585398,pred_affine_energy_composition,56,4
mb-mp-e-form-114654,LiV2(OF)3,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-114654.cif,train,-2.7354888887762963,-2.659328163348217,pred_affine_energy_composition,27,4
mb-mp-e-form-132043,NaPrF4,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-132043.cif,train,-3.968503733293333,-4.026201114938765,pred_affine_energy_composition,18,3
mb-mp-e-form-011906,Sr3Yb,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-011906.cif,train,0.0263590225000001,-0.0027651004645532,pred_affine_energy_composition,4,2
mb-mp-e-form-116015,Na5Pr4Ge4O16F,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-116015.cif,train,-2.798868930706333,-2.8882409613208786,pred_affine_energy_composition,30,5
mb-mp-e-form-113702,Li2V2(PO4)3,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-113702.cif,train,-2.7068858141541354,-2.72336700686847,pred_affine_energy_composition,76,4
mb-mp-e-form-039976,NdCuSn,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-039976.cif,train,-0.5724872608333319,-0.5194850441034236,pred_affine_energy_composition,6,3
mb-mp-e-form-032163,Ba3(Ge4Rh)4,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-032163.cif,train,-0.41160891173913,-0.3887608419553707,pred_affine_energy_composition,23,3
mb-mp-e-form-045962,In2Rh3S2,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-045962.cif,train,-0.6904441563988105,-0.660010505959816,pred_affine_energy_composition,7,3
mb-mp-e-form-064082,TmH9C5(NO4)2,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-064082.cif,train,-1.3203433046435995,-1.3408055558730148,pred_affine_energy_composition,25,5
mb-mp-e-form-075052,BaSrI4,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-075052.cif,train,-1.7331569191666667,-1.6688907891997138,pred_affine_energy_composition,12,3
mb-mp-e-form-038954,Te4Mo3W(SeS)2,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-038954.cif,train,-0.5557891335677082,-0.7192933204653293,pred_affine_energy_composition,12,5
mb-mp-e-form-023250,CsTmH3,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-023250.cif,train,-0.2519187524133794,-0.2144077428198185,pred_affine_energy_composition,5,3
mb-mp-e-form-030267,Tm12Al7Si,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-030267.cif,train,-0.3754059669999997,-0.3878802553020772,pred_affine_energy_composition,40,3
mb-mp-e-form-017613,S4(BrN)3,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-017613.cif,train,-0.121504793839,-0.0950281971837005,pred_affine_energy_composition,40,3
mb-mp-e-form-047778,K(Zr3I7)4,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-047778.cif,train,-0.7159898001341466,-0.6999362878013056,pred_affine_energy_composition,164,3
mb-mp-e-form-104595,Li3P3(WO6)2,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-104595.cif,train,-2.4929550571964283,-2.290237937753133,pred_affine_energy_composition,80,4
mb-mp-e-form-072788,NpOsO3,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-072788.cif,train,-1.6282889275000016,-1.7955606518970768,pred_affine_energy_composition,5,3
