id,formula,cif_path,split,y_true,model_energy_per_atom,pred_element_reference,pred_affine_energy_composition,pred_composition_only_linear,natoms,nelements
mp-1102378,NdRe2,<PROJECT_ROOT>/external_datasets/functional_protocol_round4_widechem_boost/meta_gga_r2scan/cif/mp-1102378.cif,train,-0.0110741149999948,-9.849802017211914,0.0469205553142835,0.0464638536546386,-0.1477869443661104,12,2
mp-1226644,CeAl2Cu3,<PROJECT_ROOT>/external_datasets/functional_protocol_round4_widechem_boost/meta_gga_r2scan/cif/mp-1226644.cif,train,-0.3980936016666684,-4.648127555847168,-0.3838182997259789,-0.3835542210391098,-0.2712325454230342,6,3
mp-2067,ThGa2,<PROJECT_ROOT>/external_datasets/functional_protocol_round4_widechem_boost/meta_gga_r2scan/cif/mp-2067.cif,train,-0.7449632983333316,-5.125533739725749,-0.6643628656586902,-0.6642124183604139,-0.6002220492961636,6,2
mp-866281,Er2PdRu,<PROJECT_ROOT>/external_datasets/functional_protocol_round4_widechem_boost/meta_gga_r2scan/cif/mp-866281.cif,train,-0.7369339729166668,-6.597249507904053,-0.7609020018749604,-0.7609892576682524,-0.7981021236305224,4,3
mp-23262,Bi2O3,<PROJECT_ROOT>/external_datasets/functional_protocol_round4_widechem_boost/meta_gga_r2scan/cif/mp-23262.cif,train,-1.3195672397500005,-5.743766784667969,-1.569571724399256,-1.5704737952153698,-1.954155291026911,20,2
mp-1106363,Ho3Sb4Au3,<PROJECT_ROOT>/external_datasets/functional_protocol_round4_widechem_boost/meta_gga_r2scan/cif/mp-1106363.cif,train,-0.9141776789999996,-4.799186325073242,-0.854401984883725,-0.8538246548601336,-0.6082664979275193,20,3
mp-7571,KNbF6,<PROJECT_ROOT>/external_datasets/functional_protocol_round4_widechem_boost/meta_gga_r2scan/cif/mp-7571.cif,train,-3.2635532110937504,-5.895343780517578,-3.428023069776852,-3.4269722477793136,-2.9800217992693243,16,3
mp-4659,Cd(PO3)2,<PROJECT_ROOT>/external_datasets/functional_protocol_round4_widechem_boost/meta_gga_r2scan/cif/mp-4659.cif,train,-2.195618058161374,-6.572726779513889,-2.394320670005113,-2.3943831717510795,-2.420967296805076,72,3
mp-27772,Nb3I8,<PROJECT_ROOT>/external_datasets/functional_protocol_round4_widechem_boost/meta_gga_r2scan/cif/mp-27772.cif,train,-0.6423042081818214,-4.377557581121272,-0.6160084769354213,-0.617013065812964,-1.0442989909566758,22,2
mp-865429,YbYRh2,<PROJECT_ROOT>/external_datasets/functional_protocol_round4_widechem_boost/meta_gga_r2scan/cif/mp-865429.cif,train,-0.9733468437500008,-6.436577320098877,-0.8872782919464619,-0.8870459217228168,-0.7882109373728681,4,3
mp-865669,TiSiTc2,<PROJECT_ROOT>/external_datasets/functional_protocol_round4_widechem_boost/meta_gga_r2scan/cif/mp-865669.cif,train,-0.5824303279166685,-9.0618896484375,-0.5268910842353165,-0.5264550463366762,-0.3409932508807375,4,3
mp-540796,Cs2Sn2O3,<PROJECT_ROOT>/external_datasets/functional_protocol_round4_widechem_boost/meta_gga_r2scan/cif/mp-540796.cif,train,-1.577504956607143,-4.943246023995536,-1.7069966165281565,-1.707068613391998,-1.7376913360395234,28,3
mp-1187378,TbYbPd2,<PROJECT_ROOT>/external_datasets/functional_protocol_round4_widechem_boost/meta_gga_r2scan/cif/mp-1187378.cif,train,-0.9502917662500004,-5.00789213180542,-0.9890075586350316,-0.9885535290486772,-0.7954392549519561,4,3
mp-8936,SnSe,<PROJECT_ROOT>/external_datasets/functional_protocol_round4_widechem_boost/meta_gga_r2scan/cif/mp-8936.cif,train,-0.3659070845312513,-4.130730628967285,-0.4703669092021387,-0.4712224784516188,-0.8351252713871645,4,2
mp-3045,ErFe4B,<PROJECT_ROOT>/external_datasets/functional_protocol_round4_widechem_boost/meta_gga_r2scan/cif/mp-3045.cif,train,-0.185940610138888,-7.756848017374675,-0.2824538308170528,-0.282094281300882,-0.1291656046112429,12,3
mp-1226055,CsW3Br7,<PROJECT_ROOT>/external_datasets/functional_protocol_round4_widechem_boost/meta_gga_r2scan/cif/mp-1226055.cif,train,-0.8604432104545481,-5.388348319313743,-1.2392698818589825,-1.238716878631938,-1.0035057382688932,44,3
mp-1070837,TbMgCo4,<PROJECT_ROOT>/external_datasets/functional_protocol_round4_widechem_boost/meta_gga_r2scan/cif/mp-1070837.cif,train,-0.0779670774999985,-5.913642247517903,-0.1700925628770138,-0.1696083888787214,0.0363273321111272,6,3
mp-1106215,TiPbO3,<PROJECT_ROOT>/external_datasets/functional_protocol_round4_widechem_boost/meta_gga_r2scan/cif/mp-1106215.cif,train,-2.534711166083332,-7.598889923095703,-2.6841646341017524,-2.683134275253793,-2.244887502440026,20,3
mp-1201003,Cs4FeO4,<PROJECT_ROOT>/external_datasets/functional_protocol_round4_widechem_boost/meta_gga_r2scan/cif/mp-1201003.cif,train,-1.5337228933333336,-4.467787000868055,-1.263862592128662,-1.265162410059563,-1.8180193245055507,36,3
mp-1068869,ThSi3Ir,<PROJECT_ROOT>/external_datasets/functional_protocol_round4_widechem_boost/meta_gga_r2scan/cif/mp-1068869.cif,train,-0.8619213890000026,-7.342173004150391,-0.8139650911263665,-0.8140417466025811,-0.8466459360459329,5,3
mp-1221224,Na3BrCl2,<PROJECT_ROOT>/external_datasets/functional_protocol_round4_widechem_boost/meta_gga_r2scan/cif/mp-1221224.cif,train,-1.95786007875,-3.2663358052571616,-1.8903718197183703,-1.8889471272239653,-1.2829768003245756,6,3
mp-676398,Rb2CrCl4,<PROJECT_ROOT>/external_datasets/functional_protocol_round4_widechem_boost/meta_gga_r2scan/cif/mp-676398.cif,train,-1.844852303214284,-4.263362067086356,-1.7707829059920457,-1.7697049079932867,-1.3111955789462426,7,3
mp-21162,SrPb3,<PROJECT_ROOT>/external_datasets/functional_protocol_round4_widechem_boost/meta_gga_r2scan/cif/mp-21162.cif,train,-0.4240186124999994,-3.5438601970672607,-0.348456600622367,-0.3480128223308201,-0.1592587736784113,4,2
mp-19066,W3O8,<PROJECT_ROOT>/external_datasets/functional_protocol_round4_widechem_boost/meta_gga_r2scan/cif/mp-19066.cif,train,-2.2128194909090912,-7.514401522549716,-1.1833915018195826,-1.186084914943227,-2.3316854128810327,22,2
mp-10405,Yb(AlSi)2,<PROJECT_ROOT>/external_datasets/functional_protocol_round4_widechem_boost/meta_gga_r2scan/cif/mp-10405.cif,train,-0.3808198290000007,-4.245084762573242,-0.3021608727053744,-0.3030179815943103,-0.6675756357303573,5,3
mp-10810,TiAgF6,<PROJECT_ROOT>/external_datasets/functional_protocol_round4_widechem_boost/meta_gga_r2scan/cif/mp-10810.cif,train,-2.722881622708333,-5.246786117553711,-2.835989651642229,-2.836196552885954,-2.9241987110974783,8,3
mp-23174,ReCl3,<PROJECT_ROOT>/external_datasets/functional_protocol_round4_widechem_boost/meta_gga_r2scan/cif/mp-23174.cif,train,-0.771420223749999,-5.164871533711751,-0.8352000177395205,-0.8366218251700248,-1.4413650359502328,24,2
mp-17279,SiO2,<PROJECT_ROOT>/external_datasets/functional_protocol_round4_widechem_boost/meta_gga_r2scan/cif/mp-17279.cif,train,-3.0175559618750007,-7.894064585367839,-3.177654814798217,-3.176186853425599,-2.551812796336544,48,2
mp-1078610,EuGe3,<PROJECT_ROOT>/external_datasets/functional_protocol_round4_widechem_boost/meta_gga_r2scan/cif/mp-1078610.cif,train,-0.3634303049999978,-6.403896331787109,-0.3611360304452127,-0.3621158365969767,-0.7788608229106149,8,2
mp-1646,Li3Hg,<PROJECT_ROOT>/external_datasets/functional_protocol_round4_widechem_boost/meta_gga_r2scan/cif/mp-1646.cif,train,-0.2939551318750002,-1.7834290266036987,-0.3771063531348049,-0.3772379217469774,-0.4331985414970916,4,2
mp-1104014,Mn2ZnTe4,<PROJECT_ROOT>/external_datasets/functional_protocol_round4_widechem_boost/meta_gga_r2scan/cif/mp-1104014.cif,train,-0.5102195112807887,-4.821267809186663,-0.4947222701581015,-0.4947758055209066,-0.5175462218908166,14,3
mp-1080853,CeSe2,<PROJECT_ROOT>/external_datasets/functional_protocol_round4_widechem_boost/meta_gga_r2scan/cif/mp-1080853.cif,train,-1.811534970625,-5.884883880615234,-1.8106035273734824,-1.8099266048012064,-1.5220083389119203,24,2
mp-1187931,YbAlZn2,<PROJECT_ROOT>/external_datasets/functional_protocol_round4_widechem_boost/meta_gga_r2scan/cif/mp-1187931.cif,train,-0.3182002137500017,-2.2290053367614746,-0.3652443022533687,-0.3650178350559629,-0.2686936091751793,4,3
