id,formula,cif_path,split,y_true,model_energy_per_atom,pred_element_reference,pred_affine_energy_composition,pred_composition_only_linear,natoms,nelements
mp-1111421,K3LuCl6,<PROJECT_ROOT>/external_datasets/functional_protocol_round4_widechem_boost/meta_gga_r2scan/cif/mp-1111421.cif,train,-2.2910479652916664,-3.95550422668457,-2.2444452775282944,-2.239468125343495,-1.5525964636209098,10,3
mp-1228329,Ba2PtAu,<PROJECT_ROOT>/external_datasets/functional_protocol_round4_widechem_boost/meta_gga_r2scan/cif/mp-1228329.cif,train,-0.7671496675,-4.022584915161133,-0.815186328242917,-0.8166466717539675,-1.0181813118187326,4,3
mp-1214710,BaAs2F12,<PROJECT_ROOT>/external_datasets/functional_protocol_round4_widechem_boost/meta_gga_r2scan/cif/mp-1214710.cif,train,-2.6255550048333323,-4.693317667643229,-2.8325295773467,-2.8355356642713945,-3.2503905540915574,60,3
mp-863724,InPd2Au,<PROJECT_ROOT>/external_datasets/functional_protocol_round4_widechem_boost/meta_gga_r2scan/cif/mp-863724.cif,train,-0.434341507500001,-4.489234447479248,-0.4244953773187578,-0.4242421900979147,-0.3893010991578275,4,3
mp-1094694,MgCd2,<PROJECT_ROOT>/external_datasets/functional_protocol_round4_widechem_boost/meta_gga_r2scan/cif/mp-1094694.cif,train,-0.0698242999999981,-1.2088971932729085,-0.0657168811141899,-0.064705262134411,0.0749031693259666,6,2
mp-867343,Li3Cd,<PROJECT_ROOT>/external_datasets/functional_protocol_round4_widechem_boost/meta_gga_r2scan/cif/mp-867343.cif,train,-0.1753756374999993,-1.8360188007354736,-0.2737956616382004,-0.2756395834650789,-0.5301099316232081,4,2
mp-13944,Li3AlN2,<PROJECT_ROOT>/external_datasets/functional_protocol_round4_widechem_boost/meta_gga_r2scan/cif/mp-13944.cif,train,-1.0450837983333336,-5.203509012858073,-0.9907462596200762,-0.9893071881582688,-0.7907081962806228,48,3
mp-7206,TcAgO4,<PROJECT_ROOT>/external_datasets/functional_protocol_round4_widechem_boost/meta_gga_r2scan/cif/mp-7206.cif,train,-1.268720166666668,-6.540063222249349,-1.4495433726895204,-1.454684801797829,-2.164227492902584,12,3
mp-3346566,Ca5Mg(CO3)6,<PROJECT_ROOT>/external_datasets/functional_protocol_round4_widechem_boost/meta_gga_r2scan/cif/mp-3346566.cif,train,-2.374640989416666,-7.423846944173177,-2.624329908540159,-2.62129531733032,-2.2025066949294074,30,4
mp-1205756,DyMgAu,<PROJECT_ROOT>/external_datasets/functional_protocol_round4_widechem_boost/meta_gga_r2scan/cif/mp-1205756.cif,train,-0.7490560766666666,-3.834913465711805,-0.7258624006705472,-0.7243483208622328,-0.5153978055262641,9,3
mp-31430,Na2In,<PROJECT_ROOT>/external_datasets/functional_protocol_round4_widechem_boost/meta_gga_r2scan/cif/mp-31430.cif,train,-0.1758322733333332,-1.895607630411784,-0.2145796272488838,-0.2157471247257847,-0.3768675611164394,24,2
mp-556993,NiBiPO5,<PROJECT_ROOT>/external_datasets/functional_protocol_round4_widechem_boost/meta_gga_r2scan/cif/mp-556993.cif,train,-1.8805934405282727,-6.314171314239502,-1.7289828284409356,-1.7324817682184523,-2.2153527936585644,32,4
mp-18198,ScSnPt,<PROJECT_ROOT>/external_datasets/functional_protocol_round4_widechem_boost/meta_gga_r2scan/cif/mp-18198.cif,train,-1.082850523888889,-6.469191657172309,-1.0298303929518946,-1.0278127927481613,-0.7493739680591855,18,3
mp-28740,SrTi11O20,<PROJECT_ROOT>/external_datasets/functional_protocol_round4_widechem_boost/meta_gga_r2scan/cif/mp-28740.cif,train,-3.276530235885417,-8.853915214538574,-3.385083096038663,-3.379453200049885,-2.6024996592386445,64,3
mp-8431,Ca(BRh)2,<PROJECT_ROOT>/external_datasets/functional_protocol_round4_widechem_boost/meta_gga_r2scan/cif/mp-8431.cif,train,-0.694840468999999,-6.614807891845703,-0.6283826324951232,-0.6291448791442678,-0.7343386934153696,10,3
mp-555165,SiO2,<PROJECT_ROOT>/external_datasets/functional_protocol_round4_widechem_boost/meta_gga_r2scan/cif/mp-555165.cif,train,-3.0149218543750003,-7.8803761800130205,-3.1715773746139373,-3.1670166992282587,-2.5376208992986515,48,2
mp-1105861,Tm3Ge3Ru2,<PROJECT_ROOT>/external_datasets/functional_protocol_round4_widechem_boost/meta_gga_r2scan/cif/mp-1105861.cif,train,-0.8661436868750023,-6.508752822875977,-0.8058249772091415,-0.804374067489876,-0.6041413374295919,16,3
mp-22713,Ce2Ni2Sn,<PROJECT_ROOT>/external_datasets/functional_protocol_round4_widechem_boost/meta_gga_r2scan/cif/mp-22713.cif,train,-0.5059245419999996,-5.982871246337891,-0.5974792988643483,-0.598444725109629,-0.7316783303372154,5,3
mp-865118,NaPrAu2,<PROJECT_ROOT>/external_datasets/functional_protocol_round4_widechem_boost/meta_gga_r2scan/cif/mp-865118.cif,train,-0.6483735204166621,-3.747294425964356,-0.6587357024841558,-0.6581578234350456,-0.5784076514474196,4,3
mp-1222754,LaYMg6,<PROJECT_ROOT>/external_datasets/functional_protocol_round4_widechem_boost/meta_gga_r2scan/cif/mp-1222754.cif,train,-0.1140561318750013,-2.732386589050293,-0.1274486017800207,-0.1289059346563563,-0.3300250922153557,8,3
mp-1209557,PrHf2F11,<PROJECT_ROOT>/external_datasets/functional_protocol_round4_widechem_boost/meta_gga_r2scan/cif/mp-1209557.cif,train,-4.196558104047619,-7.148083823067801,-4.2885287135147125,-4.281231748427145,-3.274214412181121,28,3
mp-567172,Cs2NaYbCl6,<PROJECT_ROOT>/external_datasets/functional_protocol_round4_widechem_boost/meta_gga_r2scan/cif/mp-567172.cif,train,-2.400583374999999,-3.386445999145508,-2.0176408212274355,-2.0136497255075154,-1.4628587415367678,10,4
mp-1096463,Sc2CdAu,<PROJECT_ROOT>/external_datasets/functional_protocol_round4_widechem_boost/meta_gga_r2scan/cif/mp-1096463.cif,train,1.8646190725000016,-2.46840500831604,1.706115702388253,1.688771449738908,-0.7048213511710865,4,3
mp-542930,Eu2(Ga3Ir)3,<PROJECT_ROOT>/external_datasets/functional_protocol_round4_widechem_boost/meta_gga_r2scan/cif/mp-542930.cif,train,-0.6706002728571434,-5.903838566371372,-0.642751056515741,-0.6419302996059377,-0.5286617794604699,28,3
mp-1186486,Pm2RuPt,<PROJECT_ROOT>/external_datasets/functional_protocol_round4_widechem_boost/meta_gga_r2scan/cif/mp-1186486.cif,train,-0.6610729974999998,-6.804642677307129,-0.6476191631675166,-0.6462023359749391,-0.4506731634652251,4,3
mp-1180746,KMnF3,<PROJECT_ROOT>/external_datasets/functional_protocol_round4_widechem_boost/meta_gga_r2scan/cif/mp-1180746.cif,train,-3.008392405646552,-5.597019958496094,-2.85658498661654,-2.8540509405869754,-2.5043400331067547,10,3
mp-4930,TiAl2O5,<PROJECT_ROOT>/external_datasets/functional_protocol_round4_widechem_boost/meta_gga_r2scan/cif/mp-4930.cif,train,-3.3160627788020847,-8.02061939239502,-3.3982223978969976,-3.3910567024177025,-2.4021552225132097,16,3
mp-862755,PrCd3,<PROJECT_ROOT>/external_datasets/functional_protocol_round4_widechem_boost/meta_gga_r2scan/cif/mp-862755.cif,train,-0.3468840704166638,-2.184201240539551,-0.3330170079303616,-0.3320299310219354,-0.1958084270056875,4,2
mp-22466,SrIn4,<PROJECT_ROOT>/external_datasets/functional_protocol_round4_widechem_boost/meta_gga_r2scan/cif/mp-22466.cif,train,-0.3996929139999992,-2.7897315979003907,-0.3657305192998552,-0.3655926055579259,-0.3465598258510842,5,2
mp-21806,YNi5Ge3,<PROJECT_ROOT>/external_datasets/functional_protocol_round4_widechem_boost/meta_gga_r2scan/cif/mp-21806.cif,train,-0.5263799205555557,-5.99951171875,-0.5599833337494919,-0.5585489719331616,-0.3605999344687962,36,3
mp-569678,Rh4Pb5,<PROJECT_ROOT>/external_datasets/functional_protocol_round4_widechem_boost/meta_gga_r2scan/cif/mp-569678.cif,train,-0.1227937083333283,-5.405674404568142,-0.0874687722550415,-0.0880745514724363,-0.1716750849120326,18,2
mp-1372734,CaCrF5,<PROJECT_ROOT>/external_datasets/functional_protocol_round4_widechem_boost/meta_gga_r2scan/cif/mp-1372734.cif,train,-3.546020889285714,-5.943975721086774,-3.343499984742036,-3.3401276147734302,-2.8747238500746746,28,3
mp-5777,BaTiO3,<PROJECT_ROOT>/external_datasets/functional_protocol_round4_widechem_boost/meta_gga_r2scan/cif/mp-5777.cif,train,-3.3651734495833354,-8.005108642578126,-3.468432011923096,-3.462046614145682,-2.5808300832293,5,3
mp-29309,Si2H6S,<PROJECT_ROOT>/external_datasets/functional_protocol_round4_widechem_boost/meta_gga_r2scan/cif/mp-29309.cif,train,-0.1387077065625009,-4.026044633653429,-0.0770528665983132,-0.079116846081078,-0.3639562410799425,72,3
mp-698263,KYH4C4O9,<PROJECT_ROOT>/external_datasets/functional_protocol_round4_widechem_boost/meta_gga_r2scan/cif/mp-698263.cif,train,-1.2827191956578954,-6.593701814350329,-1.4966155187516668,-1.4979778352143471,-1.6859842569146224,19,5
mp-978906,Sm3Dy,<PROJECT_ROOT>/external_datasets/functional_protocol_round4_widechem_boost/meta_gga_r2scan/cif/mp-978906.cif,train,0.0268380337500033,-4.674707412719727,-0.1166513650647358,-0.1249105733724684,-1.264722241608757,4,2
mp-1206318,Nd3Sn7,<PROJECT_ROOT>/external_datasets/functional_protocol_round4_widechem_boost/meta_gga_r2scan/cif/mp-1206318.cif,train,-0.6177619562500013,-4.820407104492188,-0.5807413094876583,-0.5798511663758994,-0.4570070065730653,10,2
mp-604964,PH9C(NO)4,<PROJECT_ROOT>/external_datasets/functional_protocol_round4_widechem_boost/meta_gga_r2scan/cif/mp-604964.cif,train,-0.8248182978540101,-5.945347033048931,-0.9289964414774792,-0.9291972631564462,-0.9569116498674908,76,5
mp-1106201,MnGeO3,<PROJECT_ROOT>/external_datasets/functional_protocol_round4_widechem_boost/meta_gga_r2scan/cif/mp-1106201.cif,train,-1.9340705071465507,-7.087580871582031,-1.876937908250711,-1.879122512890837,-2.1806087772551725,20,3
mp-22344,Sn7Ru3,<PROJECT_ROOT>/external_datasets/functional_protocol_round4_widechem_boost/meta_gga_r2scan/cif/mp-22344.cif,train,-0.1654972935000017,-5.791696929931641,-0.159417329877999,-0.159170932846326,-0.1251669216556737,20,2
mp-12623,BaPdF4,<PROJECT_ROOT>/external_datasets/functional_protocol_round4_widechem_boost/meta_gga_r2scan/cif/mp-12623.cif,train,-2.7717942233333326,-4.987784067789714,-2.8782958176663422,-2.878366158528366,-2.888073546003538,12,3
mp-1228258,Ba5Li2(TeO5)3,<PROJECT_ROOT>/external_datasets/functional_protocol_round4_widechem_boost/meta_gga_r2scan/cif/mp-1228258.cif,train,-2.2518962351833327,-5.902144775390625,-2.4435354347076483,-2.4438119165679,-2.4819677831622373,50,4
mp-4810,Pr(CoGe)2,<PROJECT_ROOT>/external_datasets/functional_protocol_round4_widechem_boost/meta_gga_r2scan/cif/mp-4810.cif,train,-0.5242085283333324,-6.223568344116211,-0.5784476386274431,-0.5761002605074177,-0.2521504494248267,5,3
mp-1186426,PaMn2Ga,<PROJECT_ROOT>/external_datasets/functional_protocol_round4_widechem_boost/meta_gga_r2scan/cif/mp-1186426.cif,train,-0.122504537241376,-7.776598453521728,-0.4264124936652216,-0.426374365892773,-0.4211125443769689,4,3
mp-1187326,TbCdPt2,<PROJECT_ROOT>/external_datasets/functional_protocol_round4_widechem_boost/meta_gga_r2scan/cif/mp-1187326.cif,train,-0.9086031824999948,-5.233782768249512,-0.8930162910651918,-0.8913814664979016,-0.665767576171457,4,3
mp-3334,Tm2Sn2O7,<PROJECT_ROOT>/external_datasets/functional_protocol_round4_widechem_boost/meta_gga_r2scan/cif/mp-3334.cif,train,-2.8834713514772754,-7.279554887251421,-2.9968883514623608,-2.992561575234359,-2.3954450179575946,22,3
mp-4674,BNF8,<PROJECT_ROOT>/external_datasets/functional_protocol_round4_widechem_boost/meta_gga_r2scan/cif/mp-4674.cif,train,-1.483062583625,-4.392744827270508,-1.7804490127529622,-1.7909069332754362,-3.234151781074449,40,3
mp-9473,Ba(NiP)2,<PROJECT_ROOT>/external_datasets/functional_protocol_round4_widechem_boost/meta_gga_r2scan/cif/mp-9473.cif,train,-0.8333062781904772,-5.634701538085937,-0.8165589474783923,-0.8153538087532333,-0.6490386935976412,5,3
mp-1018691,Eu2H3Br,<PROJECT_ROOT>/external_datasets/functional_protocol_round4_widechem_boost/meta_gga_r2scan/cif/mp-1018691.cif,train,-1.1328571789583322,-6.3502991994222,-1.005495313792335,-1.0034580829910729,-0.7223101385846271,6,3
mp-29745,Na2Mn2Se3,<PROJECT_ROOT>/external_datasets/functional_protocol_round4_widechem_boost/meta_gga_r2scan/cif/mp-29745.cif,train,-1.1338076044504308,-5.203337533133371,-1.0447190292614943,-1.0430948829603135,-0.8189546462634316,28,3
mp-4519,KPrO2,<PROJECT_ROOT>/external_datasets/functional_protocol_round4_widechem_boost/meta_gga_r2scan/cif/mp-4519.cif,train,-2.824295783229166,-6.521607398986816,-2.93888699033537,-2.933283777413819,-2.1600126320853965,4,3
mp-27635,Rb2SnI6,<PROJECT_ROOT>/external_datasets/functional_protocol_round4_widechem_boost/meta_gga_r2scan/cif/mp-27635.cif,train,-1.0068227763888915,-2.539065890842014,-0.9748618089181648,-0.974136689066861,-0.8740665568454117,9,3
mp-28117,VCl3,<PROJECT_ROOT>/external_datasets/functional_protocol_round4_widechem_boost/meta_gga_r2scan/cif/mp-28117.cif,train,-1.523692374374999,-4.885769844055176,-1.5580163318454865,-1.558584219448191,-1.6369555223259638,8,2
mp-2767514,NaSbF6,<PROJECT_ROOT>/external_datasets/functional_protocol_round4_widechem_boost/meta_gga_r2scan/cif/mp-2767514.cif,train,-2.7144501825000003,-4.61754322052002,-2.8973459232830696,-2.8980027074687813,-2.9886421792552813,32,3
mp-865434,LuZrRu2,<PROJECT_ROOT>/external_datasets/functional_protocol_round4_widechem_boost/meta_gga_r2scan/cif/mp-865434.cif,train,-0.675581320416665,-8.496723175048828,-0.6437152429088275,-0.6437385753480767,-0.646958567567478,4,3
mp-1079167,HfGeRh,<PROJECT_ROOT>/external_datasets/functional_protocol_round4_widechem_boost/meta_gga_r2scan/cif/mp-1079167.cif,train,-0.935461634444443,-8.179759555392796,-0.8934358102657516,-0.8927085505115295,-0.7923431010829951,9,3
mp-1018728,HoSe2,<PROJECT_ROOT>/external_datasets/functional_protocol_round4_widechem_boost/meta_gga_r2scan/cif/mp-1018728.cif,train,-1.7675977677083334,-5.395609537760417,-1.7335618742038292,-1.7309184129224846,-1.3661076585795966,6,2
mp-1209945,Nd4Re6O19,<PROJECT_ROOT>/external_datasets/functional_protocol_round4_widechem_boost/meta_gga_r2scan/cif/mp-1209945.cif,train,-2.373480888318964,-8.635182347790948,-2.5763062753850248,-2.5742513920871346,-2.2906673156766626,29,3
mp-17024,Ba2NbN3,<PROJECT_ROOT>/external_datasets/functional_protocol_round4_widechem_boost/meta_gga_r2scan/cif/mp-17024.cif,train,-1.1723671989583362,-7.466993967692058,-1.1136362407048497,-1.1135458229616244,-1.1010677264017912,24,3
mp-9124,LiZnAs,<PROJECT_ROOT>/external_datasets/functional_protocol_round4_widechem_boost/meta_gga_r2scan/cif/mp-9124.cif,train,-0.6360342780555553,-3.1265125274658203,-0.5920181122575854,-0.5910776112525769,-0.4612838126740987,3,3
mp-29846,Tb10B2Br15,<PROJECT_ROOT>/external_datasets/functional_protocol_round4_widechem_boost/meta_gga_r2scan/cif/mp-29846.cif,train,-1.7795492302777802,-4.658322652180989,-1.7124274446021732,-1.710375278520118,-1.4271661913588651,27,3
