calibration,coefficient,value
element_reference,mu_Z1,1.8765132645887284
element_reference,mu_Z2,5.347613570278292
element_reference,mu_Z3,3.5914278856763726
element_reference,mu_Z4,1.5949752969815787
element_reference,mu_Z5,-1.3586442375920815
element_reference,mu_Z6,-3.836111512444401
element_reference,mu_Z7,-2.754272597195137
element_reference,mu_Z8,1.025717057761352
element_reference,mu_Z9,3.93374778598168
element_reference,mu_Z10,0.0
element_reference,mu_Z11,4.167599580773287
element_reference,mu_Z12,3.734324307582801
element_reference,mu_Z13,1.617235622628333
element_reference,mu_Z14,-0.13904049591063913
element_reference,mu_Z15,-0.06857562212959817
element_reference,mu_Z16,1.4851913412695588
element_reference,mu_Z17,3.738867018656531
element_reference,mu_Z18,0.0
element_reference,mu_Z19,4.320673163356034
element_reference,mu_Z20,3.4694044128788395
element_reference,mu_Z21,-0.9263380418692297
element_reference,mu_Z22,-2.5621794640072975
element_reference,mu_Z23,-3.189031281560968
element_reference,mu_Z24,-3.930382259800426
element_reference,mu_Z25,-3.1914248993791765
element_reference,mu_Z26,-3.034401100806574
element_reference,mu_Z27,-1.7868551861495685
element_reference,mu_Z28,-0.354664308990208
element_reference,mu_Z29,1.2367548377398605
element_reference,mu_Z30,4.09970652353365
element_reference,mu_Z31,2.3449144919605605
element_reference,mu_Z32,0.6986321040740708
element_reference,mu_Z33,0.7674499628544841
element_reference,mu_Z34,2.0943968779490927
element_reference,mu_Z35,3.953958594178929
element_reference,mu_Z36,5.084625310298767
element_reference,mu_Z37,4.449650829360709
element_reference,mu_Z38,3.7953071312297677
element_reference,mu_Z39,-1.0363521738458021
element_reference,mu_Z40,-3.089772495549004
element_reference,mu_Z41,-4.848543764945359
element_reference,mu_Z42,-5.04043764349063
element_reference,mu_Z43,-5.035079907528508
element_reference,mu_Z44,-3.902315784223432
element_reference,mu_Z45,-1.958210321659958
element_reference,mu_Z46,0.17378449627145992
element_reference,mu_Z47,2.4633766890581006
element_reference,mu_Z48,4.439800255109385
element_reference,mu_Z49,2.7055783258547024
element_reference,mu_Z50,1.294533892775444
element_reference,mu_Z51,1.2887151799243914
element_reference,mu_Z52,2.328808639874953
element_reference,mu_Z53,3.993541279140513
element_reference,mu_Z54,5.219106211958151
element_reference,mu_Z55,4.579448735788426
element_reference,mu_Z56,3.5786714263605197
element_reference,mu_Z57,0.5647609932993045
element_reference,mu_Z58,-0.3522014525900607
element_reference,mu_Z59,0.687940956658867
element_reference,mu_Z60,0.683084118961839
element_reference,mu_Z61,0.6636484852277782
element_reference,mu_Z62,0.7703169239220277
element_reference,mu_Z63,-4.784879882005101
element_reference,mu_Z64,-8.723844604725159
element_reference,mu_Z65,0.8550612722481786
element_reference,mu_Z66,0.8776054498797295
element_reference,mu_Z67,0.8935397725004374
element_reference,mu_Z68,0.9078981741606
element_reference,mu_Z69,0.9898739074881352
element_reference,mu_Z70,4.157158960683517
element_reference,mu_Z71,0.9490852437901451
element_reference,mu_Z72,-4.563389211708802
element_reference,mu_Z73,-6.59015597370366
element_reference,mu_Z74,-6.758657802278399
element_reference,mu_Z75,-7.170325981686644
element_reference,mu_Z76,-5.859057788979826
element_reference,mu_Z77,-3.404904054237053
element_reference,mu_Z78,-0.6138697834745835
element_reference,mu_Z79,2.1133646508658037
element_reference,mu_Z80,5.040141939956368
element_reference,mu_Z81,2.99375328110915
element_reference,mu_Z82,1.6414202041912582
element_reference,mu_Z83,1.3920371797112692
element_reference,mu_Z84,0.0
element_reference,mu_Z85,0.0
element_reference,mu_Z86,0.0
element_reference,mu_Z87,0.0
element_reference,mu_Z88,0.0
element_reference,mu_Z89,1.3050286891632399
element_reference,mu_Z90,-1.996844884526059
element_reference,mu_Z91,-4.156535340529756
element_reference,mu_Z92,-5.569638971805807
element_reference,mu_Z93,-6.875575115444288
element_reference,mu_Z94,-8.51710281542691
element_reference,mu_Z95,0.0
element_reference,mu_Z96,0.0
element_reference,mu_Z97,0.0
element_reference,mu_Z98,0.0
element_reference,mu_Z99,0.0
element_reference,mu_Z100,0.0
element_reference,mu_Z101,0.0
element_reference,mu_Z102,0.0
element_reference,mu_Z103,0.0
element_reference,mu_Z104,0.0
element_reference,mu_Z105,0.0
element_reference,mu_Z106,0.0
element_reference,mu_Z107,0.0
element_reference,mu_Z108,0.0
element_reference,mu_Z109,0.0
element_reference,mu_Z110,0.0
element_reference,mu_Z111,0.0
element_reference,mu_Z112,0.0
element_reference,mu_Z113,0.0
element_reference,mu_Z114,0.0
element_reference,mu_Z115,0.0
element_reference,mu_Z116,0.0
element_reference,mu_Z117,0.0
element_reference,mu_Z118,0.0
element_reference,bias,-5.353774018405168
affine_energy_composition,alpha_energy,0.9965974800091262
affine_energy_composition,beta_Z1,-1.86769120519743
affine_energy_composition,beta_Z2,-5.327068068560831
affine_energy_composition,beta_Z3,-3.5792545931560156
affine_energy_composition,beta_Z4,-1.5881244292714203
affine_energy_composition,beta_Z5,1.3543027917942023
affine_energy_composition,beta_Z6,3.825891303608654
affine_energy_composition,beta_Z7,2.7442643019268735
affine_energy_composition,beta_Z8,-1.031372925152898
affine_energy_composition,beta_Z9,-3.9310298146973026
affine_energy_composition,beta_Z10,0.0
affine_energy_composition,beta_Z11,-4.153209355780908
affine_energy_composition,beta_Z12,-3.719095633160009
affine_energy_composition,beta_Z13,-1.610859038765308
affine_energy_composition,beta_Z14,0.13822012369786735
affine_energy_composition,beta_Z15,0.06809251466317671
affine_energy_composition,beta_Z16,-1.4837911990816122
affine_energy_composition,beta_Z17,-3.730711480621826
affine_energy_composition,beta_Z18,0.0
affine_energy_composition,beta_Z19,-4.305799887270652
affine_energy_composition,beta_Z20,-3.459291803621239
affine_energy_composition,beta_Z21,0.9211990223285076
affine_energy_composition,beta_Z22,2.551691059325568
affine_energy_composition,beta_Z23,3.1784726867352164
affine_energy_composition,beta_Z24,3.919560243785212
affine_energy_composition,beta_Z25,3.1819762430039917
affine_energy_composition,beta_Z26,3.0273924957007305
affine_energy_composition,beta_Z27,1.7841902587207679
affine_energy_composition,beta_Z28,0.35540953881158094
affine_energy_composition,beta_Z29,-1.2294198508038823
affine_energy_composition,beta_Z30,-4.0833879477336
affine_energy_composition,beta_Z31,-2.335671653453232
affine_energy_composition,beta_Z32,-0.6954101075302971
affine_energy_composition,beta_Z33,-0.764398898671385
affine_energy_composition,beta_Z34,-2.0896561485564957
affine_energy_composition,beta_Z35,-3.9439520112059925
affine_energy_composition,beta_Z36,-5.059397163955958
affine_energy_composition,beta_Z37,-4.434657592314308
affine_energy_composition,beta_Z38,-3.7845414884284674
affine_energy_composition,beta_Z39,1.0308121332905613
affine_energy_composition,beta_Z40,3.0775254548951545
affine_energy_composition,beta_Z41,4.832472554895809
affine_energy_composition,beta_Z42,5.026254641676534
