id,formula,cif_path,split,y_true,model_energy_per_atom,pred_element_reference,pred_affine_energy_composition,pred_composition_only_linear,natoms,nelements
mp-1018761,Li3CeSb2,<PROJECT_ROOT>/external_datasets/functional_protocol_round4_widechem_boost/meta_gga_r2scan/cif/mp-1018761.cif,train,-1.003513178333333,-4.111930211385091,-1.1530382799955825,-1.152760514339464,-1.0179812890658688,6,3
mp-1094804,MgCd2,<PROJECT_ROOT>/external_datasets/functional_protocol_round4_widechem_boost/meta_gga_r2scan/cif/mp-1094804.cif,train,-0.0540570691666649,-1.2095615069071453,-0.0164718032071735,-0.0164542388419333,-0.0079315453908352,12,2
mp-1205532,Rb3GdF6,<PROJECT_ROOT>/external_datasets/functional_protocol_round4_widechem_boost/meta_gga_r2scan/cif/mp-1205532.cif,train,-3.4283983793749995,-6.05725326538086,-3.5874052960623084,-3.5856352819847155,-2.726777749046911,10,3
mp-1014251,HfZnN2,<PROJECT_ROOT>/external_datasets/functional_protocol_round4_widechem_boost/meta_gga_r2scan/cif/mp-1014251.cif,train,-1.2424049356250002,-7.957202911376953,-1.123912816965384,-1.122959619534436,-0.6604430755647298,4,3
mp-977537,ZrCdRh2,<PROJECT_ROOT>/external_datasets/functional_protocol_round4_widechem_boost/meta_gga_r2scan/cif/mp-977537.cif,train,-0.6917102562499977,-6.6564621925354,-0.6447259591779462,-0.6445660069547259,-0.566952967853795,4,3
mp-978537,SmHoZn2,<PROJECT_ROOT>/external_datasets/functional_protocol_round4_widechem_boost/meta_gga_r2scan/cif/mp-978537.cif,train,-0.3618346012499991,-3.286928415298462,-0.4195560116095804,-0.420267707875964,-0.7656015146977688,4,3
mp-23355,PAuCl4,<PROJECT_ROOT>/external_datasets/functional_protocol_round4_widechem_boost/meta_gga_r2scan/cif/mp-23355.cif,train,-0.6611671746626987,-3.2600720723470054,-0.6878006772176937,-0.6897531655138556,-1.637152003946811,24,3
mp-1206818,Dy2MgPd2,<PROJECT_ROOT>/external_datasets/functional_protocol_round4_widechem_boost/meta_gga_r2scan/cif/mp-1206818.cif,train,-0.7988695250000035,-5.011736679077148,-0.79041242019637,-0.789981856810404,-0.5810611413650487,10,3
mp-1048047,MgFe4O9,<PROJECT_ROOT>/external_datasets/functional_protocol_round4_widechem_boost/meta_gga_r2scan/cif/mp-1048047.cif,train,-1.3258476738392857,-5.893368312290737,-0.7330137523473068,-0.7353933707171478,-1.8900469908884037,28,3
mp-863702,Er2MgIn,<PROJECT_ROOT>/external_datasets/functional_protocol_round4_widechem_boost/meta_gga_r2scan/cif/mp-863702.cif,train,-0.3689567854166711,-3.66425895690918,-0.3942509599161856,-0.3950222728887995,-0.7692836785903521,4,3
mp-865906,YbPmPd2,<PROJECT_ROOT>/external_datasets/functional_protocol_round4_widechem_boost/meta_gga_r2scan/cif/mp-865906.cif,train,-0.8871433206250039,-5.000614643096924,-0.9125208689430168,-0.9121824413207033,-0.747968429436732,4,3
mp-861956,LiPm2Ir,<PROJECT_ROOT>/external_datasets/functional_protocol_round4_widechem_boost/meta_gga_r2scan/cif/mp-861956.cif,train,-0.5049128554166629,-5.501923084259033,-0.6510977070967154,-0.6510959199721009,-0.6502287599735159,4,3
mp-1025269,Ti2CoS4,<PROJECT_ROOT>/external_datasets/functional_protocol_round4_widechem_boost/meta_gga_r2scan/cif/mp-1025269.cif,train,-1.320508690654762,-6.751816885811942,-1.24768420578223,-1.2473849642972563,-1.102185100185756,7,3
mp-1209665,Rb3LiPb4,<PROJECT_ROOT>/external_datasets/functional_protocol_round4_widechem_boost/meta_gga_r2scan/cif/mp-1209665.cif,train,-0.3647106375520792,-2.6848723888397217,-0.3030744068428417,-0.3030566270912205,-0.2944294224903097,16,3
mp-665,SnSe2,<PROJECT_ROOT>/external_datasets/functional_protocol_round4_widechem_boost/meta_gga_r2scan/cif/mp-665.cif,train,-0.4238967693750008,-3.9986400604248047,-0.3957353041296105,-0.3959747756817613,-0.5121726913247713,3,2
mp-752672,NaDyO2,<PROJECT_ROOT>/external_datasets/functional_protocol_round4_widechem_boost/meta_gga_r2scan/cif/mp-752672.cif,train,-3.1011747456250003,-6.75993537902832,-3.1653569579357272,-3.1632218470558504,-2.127209712432669,16,3
mp-22817,TaTe4,<PROJECT_ROOT>/external_datasets/functional_protocol_round4_widechem_boost/meta_gga_r2scan/cif/mp-22817.cif,train,-0.2737339124666675,-5.131903839111328,-0.3152098449394414,-0.3160094919240954,-0.7040193078737642,10,2
mp-13567,CeS2,<PROJECT_ROOT>/external_datasets/functional_protocol_round4_widechem_boost/meta_gga_r2scan/cif/mp-13567.cif,train,-2.048513941041667,-6.42591921488444,-1.974670006830154,-1.97437620199172,-1.831814342230136,12,2
mp-776427,ZrO2,<PROJECT_ROOT>/external_datasets/functional_protocol_round4_widechem_boost/meta_gga_r2scan/cif/mp-776427.cif,train,-3.7185589475,-9.45209821065267,-3.7214308050463663,-3.719379562129059,-2.724062375825487,24,2
mp-1206759,LiZrS2,<PROJECT_ROOT>/external_datasets/functional_protocol_round4_widechem_boost/meta_gga_r2scan/cif/mp-1206759.cif,train,-1.7117736493229163,-6.1755852699279785,-1.803119570844939,-1.8022486668877908,-1.3796630877615843,4,3
mp-1096952,Eu2SnSe5,<PROJECT_ROOT>/external_datasets/functional_protocol_round4_widechem_boost/meta_gga_r2scan/cif/mp-1096952.cif,train,-1.3270582469140637,-6.387118816375732,-1.3034971973769274,-1.3032889892342243,-1.2022609047404806,16,3
mp-5431,BaTeO3,<PROJECT_ROOT>/external_datasets/functional_protocol_round4_widechem_boost/meta_gga_r2scan/cif/mp-5431.cif,train,-2.097508265250002,-5.913641738891601,-2.291786907759144,-2.291668492691051,-2.2342103772256703,10,3
mp-866056,AcN,<PROJECT_ROOT>/external_datasets/functional_protocol_round4_widechem_boost/meta_gga_r2scan/cif/mp-866056.cif,train,-1.3225631381249985,-7.31448221206665,-1.1908943565639245,-1.1892101235119066,-0.3719758075492139,4,2
mp-5541,ZrVSi,<PROJECT_ROOT>/external_datasets/functional_protocol_round4_widechem_boost/meta_gga_r2scan/cif/mp-5541.cif,train,-0.8084054849999992,-8.440569559733072,-0.8800020397989927,-0.8798654510479649,-0.8135889850647482,6,3
mp-1548,PrMg,<PROJECT_ROOT>/external_datasets/functional_protocol_round4_widechem_boost/meta_gga_r2scan/cif/mp-1548.cif,train,-0.1019369883333318,-3.3030357360839844,-0.2124275017479076,-0.2130502801735376,-0.5152388045347653,2,2
mp-1018117,CeRh,<PROJECT_ROOT>/external_datasets/functional_protocol_round4_widechem_boost/meta_gga_r2scan/cif/mp-1018117.cif,train,-0.8046889199999967,-7.410335063934326,-0.9308511187318018,-0.93193889401513,-1.4597561628536473,4,2
mp-978840,SrLi2(SiN2)2,<PROJECT_ROOT>/external_datasets/functional_protocol_round4_widechem_boost/meta_gga_r2scan/cif/mp-978840.cif,train,-1.2738561551851864,-6.584378842954282,-1.3249037009779858,-1.324197597222584,-0.9815774242729298,108,4
mp-846,Hf2Al3,<PROJECT_ROOT>/external_datasets/functional_protocol_round4_widechem_boost/meta_gga_r2scan/cif/mp-846.cif,train,-0.4807930450000015,-6.652127838134765,-0.4153310246548702,-0.4157366678396288,-0.6125654441306873,10,2
mp-11526,TmNi5,<PROJECT_ROOT>/external_datasets/functional_protocol_round4_widechem_boost/meta_gga_r2scan/cif/mp-11526.cif,train,-0.3223638133333324,-5.8988596598307295,-0.4208578902112005,-0.4207286178335749,-0.358002249311289,6,2
mp-1024047,Na6ZnSe4,<PROJECT_ROOT>/external_datasets/functional_protocol_round4_widechem_boost/meta_gga_r2scan/cif/mp-1024047.cif,train,-1.2134360292045456,-3.118247639049183,-1.2124317383245682,-1.2117848149176806,-0.8978805085812591,22,3
mp-733,GeO2,<PROJECT_ROOT>/external_datasets/functional_protocol_round4_widechem_boost/meta_gga_r2scan/cif/mp-733.cif,train,-1.762833851388889,-6.447285970052083,-1.962117530046723,-1.962999322773805,-2.3908684203819157,9,2
mp-646297,Hg4Pb2N6O19,<PROJECT_ROOT>/external_datasets/functional_protocol_round4_widechem_boost/meta_gga_r2scan/cif/mp-646297.cif,train,-0.4984079535080648,-5.409092072517641,-0.8701428444454011,-0.8728687063720244,-2.195528836059081,62,4
mp-510342,Dy2Te4O11,<PROJECT_ROOT>/external_datasets/functional_protocol_round4_widechem_boost/meta_gga_r2scan/cif/mp-510342.cif,train,-2.0443475900735297,-6.330819971421185,-2.2428247910739225,-2.243093918006645,-2.3736814067713934,34,3
mp-1103057,GePd5,<PROJECT_ROOT>/external_datasets/functional_protocol_round4_widechem_boost/meta_gga_r2scan/cif/mp-1103057.cif,train,-0.3083930691666647,-5.396604537963867,-0.3121231656837997,-0.3128190074497112,-0.6504597923184804,12,2
mp-862898,PmCdPd2,<PROJECT_ROOT>/external_datasets/functional_protocol_round4_widechem_boost/meta_gga_r2scan/cif/mp-862898.cif,train,-0.6895550793750012,-4.669431209564209,-0.6672618513903217,-0.6669680234636699,-0.5243949606962999,4,3
