calibration,coefficient,value
element_reference,mu_Z1,2.0000135315883263
element_reference,mu_Z2,0.0
element_reference,mu_Z3,3.698546628251992
element_reference,mu_Z4,1.684753702447682
element_reference,mu_Z5,-1.181613066529231
element_reference,mu_Z6,-3.897598033602036
element_reference,mu_Z7,-2.6416376292548827
element_reference,mu_Z8,1.1249512444198813
element_reference,mu_Z9,4.003662154800861
element_reference,mu_Z10,0.0
element_reference,mu_Z11,4.278063980543963
element_reference,mu_Z12,3.852206406155469
element_reference,mu_Z13,1.7885606569383552
element_reference,mu_Z14,-0.10012402837992133
element_reference,mu_Z15,0.18906528184212845
element_reference,mu_Z16,1.5536960051972917
element_reference,mu_Z17,3.9024922114344887
element_reference,mu_Z18,0.0
element_reference,mu_Z19,4.344639525875325
element_reference,mu_Z20,3.7703121253906846
element_reference,mu_Z21,-0.845462160302328
element_reference,mu_Z22,-2.6053534401718164
element_reference,mu_Z23,-2.4319971824427475
element_reference,mu_Z24,-3.560939245794047
element_reference,mu_Z25,-3.4270201408205083
element_reference,mu_Z26,-1.8494600774963121
element_reference,mu_Z27,-1.3843866847629538
element_reference,mu_Z28,-0.28326359356575515
element_reference,mu_Z29,1.2774420082225697
element_reference,mu_Z30,4.182532007006261
element_reference,mu_Z31,2.5042902404621294
element_reference,mu_Z32,0.8190697496900955
element_reference,mu_Z33,0.8189456323199699
element_reference,mu_Z34,2.176045782017996
element_reference,mu_Z35,4.153193038066068
element_reference,mu_Z36,0.0
element_reference,mu_Z37,3.885618953604489
element_reference,mu_Z38,4.548955503113258
element_reference,mu_Z39,-0.9775206058935016
element_reference,mu_Z40,-2.9290194366681783
element_reference,mu_Z41,-5.025243288094935
element_reference,mu_Z42,-4.527182281006933
element_reference,mu_Z43,-4.867378854782719
element_reference,mu_Z44,-3.780647363151686
element_reference,mu_Z45,-1.830897731505142
element_reference,mu_Z46,0.14743273555077235
element_reference,mu_Z47,2.2923270551156856
element_reference,mu_Z48,4.555281064915953
element_reference,mu_Z49,2.68812563992189
element_reference,mu_Z50,1.4107949139608267
element_reference,mu_Z51,0.7362458851500643
element_reference,mu_Z52,2.3202591240747643
element_reference,mu_Z53,4.126487878716679
element_reference,mu_Z54,0.0
element_reference,mu_Z55,4.850921618199492
element_reference,mu_Z56,3.52575508013968
element_reference,mu_Z57,0.4865580167955794
element_reference,mu_Z58,-0.12100756285133771
element_reference,mu_Z59,0.742556305273856
element_reference,mu_Z60,0.8266022433303671
element_reference,mu_Z61,0.8895690458955926
element_reference,mu_Z62,0.8981103452661473
element_reference,mu_Z63,-4.776115678400059
element_reference,mu_Z64,-8.666952507484927
element_reference,mu_Z65,0.9037535337903527
element_reference,mu_Z66,0.9990678989032908
element_reference,mu_Z67,1.0803966628707433
element_reference,mu_Z68,1.016921240181592
element_reference,mu_Z69,0.9134766078382368
element_reference,mu_Z70,4.9241875289418084
element_reference,mu_Z71,1.0501340063801494
